epoch,auroc,function,experiment,noise,optimizer,dropout,weight_decay
1,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
2,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
3,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
4,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
5,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
6,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
7,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
8,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
9,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
10,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
11,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
12,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
13,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
14,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
15,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
16,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
17,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
18,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
19,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
20,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
21,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
22,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
23,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
24,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
25,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
26,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
27,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
28,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
29,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
30,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
31,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
32,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
33,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
34,0.25,f7,0.1_adam_wd,0.1,adam,0.0,True
