function_name,experiment_name,noise,optimizer,dropout,weight_decay,auroc,precision,recall,auprc,auroc_full,precision_full,recall_full,auprc_full,num_gt,num_detected,num_exact_matched,num_superset_matched_unique,num_matched,matched_pairs,best_epoch,val_loss,success,model_size
f10,0.1_adam_dp_wd,0.1,adam,0.2,True,0.625,1.0,0.5,0.7041666666666667,0.8735133795837463,0.3333333333333333,0.75,0.6546602500822639,4,9,3,1,4,"[{'gt': frozenset({9, 7}), 'nid': frozenset({9, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.423996090888977}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 5.729785442352295}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 9.277361869812012}, {'gt': frozenset({3, 5, 7}), 'nid': frozenset({1, 2, 3, 5, 7}), 'match_type': 'superset', 'extra_features': 2, 'strength': 1.7518329620361328}]",44,0.04759698361158371,True,small
f10,0.1_adam_wd,0.1,adam,0.0,True,1.0,1.0,1.0,1.0,1.0,0.36363636363636365,1.0,1.0,4,11,4,0,4,"[{'gt': frozenset({3, 5, 7}), 'nid': frozenset({3, 5, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.9997773170471191}, {'gt': frozenset({9, 7}), 'nid': frozenset({9, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.1232357025146484}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.7608301639556885}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 3.502943515777588}]",66,0.023083636537194252,True,small
f10,0.1_sgd_dp_wd,0.1,sgd,0.2,True,0.5,0.6666666666666666,0.5,0.6130952380952381,0.7475222993062438,0.16666666666666666,0.5,0.5426538334978611,4,12,2,2,4,"[{'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 3.8243343830108643}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 6.894382476806641}, {'gt': frozenset({3, 5, 7}), 'nid': frozenset({1, 2, 3, 5, 7}), 'match_type': 'superset', 'extra_features': 2, 'strength': 1.6590251922607422}, {'gt': frozenset({9, 7}), 'nid': frozenset({1, 2, 9, 7}), 'match_type': 'superset', 'extra_features': 2, 'strength': 0.5358948111534119}]",100,0.030484985560178757,True,small
f10,0.1_sgd_wd,0.1,sgd,0.0,True,1.0,1.0,1.0,1.0,1.0,0.3076923076923077,1.0,1.0,4,13,4,0,4,"[{'gt': frozenset({3, 5, 7}), 'nid': frozenset({3, 5, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.9125913381576538}, {'gt': frozenset({9, 7}), 'nid': frozenset({9, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.1064263582229614}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.968301773071289}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.589102029800415}]",100,0.024301283061504364,True,small
f10,0.2_adam_dp_wd,0.2,adam,0.2,True,0.7,0.6666666666666666,0.5,0.7795138888888888,0.8741328047571854,0.375,0.75,0.7244519167489305,4,8,3,1,4,"[{'gt': frozenset({9, 7}), 'nid': frozenset({9, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.554297685623169}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 6.149025917053223}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 9.70892333984375}, {'gt': frozenset({3, 5, 7}), 'nid': frozenset({1, 2, 3, 5, 7}), 'match_type': 'superset', 'extra_features': 2, 'strength': 3.0595901012420654}]",54,0.10224267095327377,True,small
f10,0.2_adam_wd,0.2,adam,0.0,True,1.0,1.0,1.0,1.0,1.0,0.36363636363636365,1.0,1.0,4,11,4,0,4,"[{'gt': frozenset({3, 5, 7}), 'nid': frozenset({3, 5, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.0846107006072998}, {'gt': frozenset({9, 7}), 'nid': frozenset({9, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.3982791900634766}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.9320517778396606}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 4.065661907196045}]",53,0.07856550812721252,True,small
f10,0.2_sgd_dp_wd,0.2,sgd,0.2,True,0.5,0.5,0.5,0.6223776223776224,0.7477700693756194,0.18181818181818182,0.5,0.5464417122857399,4,11,2,2,4,"[{'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 4.349565505981445}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 7.261064529418945}, {'gt': frozenset({3, 5, 7}), 'nid': frozenset({1, 2, 3, 5, 7}), 'match_type': 'superset', 'extra_features': 2, 'strength': 1.6577965021133423}, {'gt': frozenset({9, 7}), 'nid': frozenset({1, 2, 3, 5, 7, 9}), 'match_type': 'superset', 'extra_features': 4, 'strength': 0.5205591320991516}]",97,0.08535058796405792,True,small
f10,0.2_sgd_wd,0.2,sgd,0.0,True,1.0,0.5,1.0,1.0,1.0,0.13793103448275862,1.0,1.0,4,29,4,0,4,"[{'gt': frozenset({3, 5, 7}), 'nid': frozenset({3, 5, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.8247540593147278}, {'gt': frozenset({9, 7}), 'nid': frozenset({9, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.6441696882247925}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.6631983518600464}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.9165773391723633}]",100,0.08042854070663452,True,small
f10,0.5_adam_dp_wd,0.5,adam,0.2,True,0.6875,0.5,0.5,0.7132575757575756,0.8735133795837463,0.2727272727272727,0.75,0.6720844925065063,4,11,3,1,4,"[{'gt': frozenset({9, 7}), 'nid': frozenset({9, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.6082063913345337}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 7.091813564300537}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 8.138309478759766}, {'gt': frozenset({3, 5, 7}), 'nid': frozenset({1, 2, 3, 5, 7}), 'match_type': 'superset', 'extra_features': 2, 'strength': 2.412517547607422}]",74,0.4847142696380615,True,small
f10,0.5_adam_wd,0.5,adam,0.0,True,0.875,0.6,0.75,0.7958333333333334,0.9990089197224975,0.3333333333333333,1.0,0.7958333333333334,4,12,4,0,4,"[{'gt': frozenset({3, 5, 7}), 'nid': frozenset({3, 5, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.266274094581604}, {'gt': frozenset({9, 7}), 'nid': frozenset({9, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.6719495058059692}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.8848565816879272}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 4.769498825073242}]",95,0.471140593290329,True,small
