function_name,experiment_name,noise,optimizer,dropout,weight_decay,auroc,precision,recall,auprc,auroc_full,precision_full,recall_full,auprc_full,num_gt,num_detected,num_exact_matched,num_superset_matched_unique,num_matched,matched_pairs,best_epoch,val_loss,success,model_size
f7,0.1_adam_dp_wd,0.1,adam,0.2,True,0.5,1.0,0.25,0.8666666666666667,0.7497522299306244,0.6666666666666666,0.5,0.6676538334978611,4,3,2,1,3,"[{'gt': frozenset({3, 4, 6}), 'nid': frozenset({3, 4, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.602132797241211}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 9.555209159851074}, {'gt': frozenset({4, 5, 6, 7, 8}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 5, 'strength': 2.3225820064544678}]",18,0.07056424766778946,True,small
f7,0.1_adam_wd,0.1,adam,0.0,True,0.25,0.25,0.25,0.47916666666666663,0.6231417244796829,0.16666666666666666,0.25,0.31398075024679173,4,6,1,3,4,"[{'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 3.1658718585968018}, {'gt': frozenset({4, 5, 6, 7, 8}), 'nid': frozenset({3, 4, 5, 6, 7, 8, 10}), 'match_type': 'superset', 'extra_features': 2, 'strength': 2.033376932144165}, {'gt': frozenset({3, 4, 6}), 'nid': frozenset({3, 4, 5, 6, 8, 10}), 'match_type': 'superset', 'extra_features': 3, 'strength': 2.0685629844665527}, {'gt': frozenset({9, 7}), 'nid': frozenset({2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 7, 'strength': 0.8426687717437744}]",60,0.04927145317196846,True,small
f7,0.1_sgd_dp_wd,0.1,sgd,0.2,True,0.25,0.5,0.25,0.7375,0.6246283448959365,0.5,0.25,0.4389807502467917,4,2,1,1,2,"[{'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 10.90966510772705}, {'gt': frozenset({4, 5, 6, 7, 8}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 5, 'strength': 3.171943426132202}]",99,0.061138395220041275,True,small
f7,0.1_sgd_wd,0.1,sgd,0.0,True,0.7,1.0,0.5,0.7795138888888888,0.8741328047571854,0.375,0.75,0.7244519167489305,4,8,3,1,4,"[{'gt': frozenset({3, 4, 6}), 'nid': frozenset({3, 4, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.003274917602539}, {'gt': frozenset({9, 7}), 'nid': frozenset({9, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.47641170024871826}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 3.5134117603302}, {'gt': frozenset({4, 5, 6, 7, 8}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 5, 'strength': 0.2971569895744324}]",100,0.05031730607151985,True,small
f7,0.2_adam_dp_wd,0.2,adam,0.2,True,0.5,1.0,0.5,0.8666666666666667,0.7497522299306244,0.6666666666666666,0.5,0.6676538334978611,4,3,2,1,3,"[{'gt': frozenset({3, 4, 6}), 'nid': frozenset({3, 4, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.7029836177825928}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 8.51565933227539}, {'gt': frozenset({4, 5, 6, 7, 8}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 5, 'strength': 2.0072646141052246}]",56,0.2008752077817917,True,small
f7,0.2_adam_wd,0.2,adam,0.0,True,0.25,0.25,0.25,0.47916666666666663,0.6231417244796829,0.16666666666666666,0.25,0.31398075024679173,4,6,1,3,4,"[{'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 3.3031513690948486}, {'gt': frozenset({3, 4, 6}), 'nid': frozenset({3, 4, 5, 6, 8, 10}), 'match_type': 'superset', 'extra_features': 3, 'strength': 2.0144786834716797}, {'gt': frozenset({4, 5, 6, 7, 8}), 'nid': frozenset({3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 3, 'strength': 1.7177047729492188}, {'gt': frozenset({9, 7}), 'nid': frozenset({1, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 7, 'strength': 1.1380418539047241}]",97,0.17506392300128937,True,small
f7,0.2_sgd_dp_wd,0.2,sgd,0.2,True,0.25,1.0,0.25,0.7375,0.6246283448959365,0.5,0.25,0.4389807502467917,4,2,1,1,2,"[{'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 10.88372802734375}, {'gt': frozenset({4, 5, 6, 7, 8}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 5, 'strength': 2.5924923419952393}]",96,0.18596485257148743,True,small
f7,0.2_sgd_wd,0.2,sgd,0.0,True,0.5,1.0,0.5,0.6464646464646464,0.7477700693756194,0.2,0.5,0.4468205001645278,4,10,2,2,4,"[{'gt': frozenset({3, 4, 6}), 'nid': frozenset({3, 4, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.653696894645691}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 3.5654549598693848}, {'gt': frozenset({9, 7}), 'nid': frozenset({9, 6, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 0.4815647006034851}, {'gt': frozenset({4, 5, 6, 7, 8}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 5, 'strength': 0.4295603930950165}]",97,0.1778963953256607,True,small
f7,0.5_adam_dp_wd,0.5,adam,0.2,True,0.5,1.0,0.25,0.8666666666666667,0.7497522299306244,0.6666666666666666,0.5,0.6676538334978611,4,3,2,1,3,"[{'gt': frozenset({3, 4, 6}), 'nid': frozenset({3, 4, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 3.6532797813415527}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 12.536909103393555}, {'gt': frozenset({4, 5, 6, 7, 8}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 5, 'strength': 3.1440389156341553}]",48,1.082302212715149,True,small
f7,0.5_adam_wd,0.5,adam,0.0,True,0.5,0.6666666666666666,0.5,0.6825396825396826,0.7472745292368682,0.2,0.5,0.38223716683119446,4,10,2,2,4,"[{'gt': frozenset({3, 4, 6}), 'nid': frozenset({3, 4, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.086434841156006}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 6.926448345184326}, {'gt': frozenset({4, 5, 6, 7, 8}), 'nid': frozenset({3, 4, 5, 6, 7, 8, 9}), 'match_type': 'superset', 'extra_features': 2, 'strength': 1.8083572387695312}, {'gt': frozenset({9, 7}), 'nid': frozenset({3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 1.646241307258606}]",79,1.0625547170639038,True,small
