function_name,experiment_name,noise,optimizer,dropout,weight_decay,auroc,precision,recall,auprc,auroc_full,precision_full,recall_full,auprc_full,num_gt,num_detected,num_exact_matched,num_superset_matched_unique,num_matched,matched_pairs,best_epoch,val_loss,success,model_size
f1,0.1_adam_dp_wd,0.1,adam,0.2,True,0.22916666666666666,0.25,0.25,0.18509615384615385,0.6189296333002974,0.0625,0.25,0.06658491691345837,4,16,1,3,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.8765114545822144}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 0.894717812538147}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({3, 4, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 2, 'strength': 0.46999579668045044}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 4, 5, 7, 9}), 'match_type': 'superset', 'extra_features': 3, 'strength': 1.519264578819275}]",98,0.018391340970993042,True,small
f1,0.1_adam_wd,0.1,adam,0.0,True,0.6666666666666666,0.3333333333333333,0.75,0.5138157894736841,0.869796828543112,0.14285714285714285,0.75,0.2103150119870258,4,21,3,1,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.612013339996338}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({8, 9, 10, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.5269991755485535}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.6669926643371582}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 0.6922814846038818}]",64,0.011196241714060307,True,small
f1,0.1_sgd_dp_wd,0.1,sgd,0.2,True,0.18181818181818182,0.14285714285714285,0.25,0.16249999999999998,0.6195490584737364,0.07692307692307693,0.25,0.05532690409294556,4,13,1,3,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.0958242416381836}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 4, 5}), 'match_type': 'superset', 'extra_features': 1, 'strength': 1.3078382015228271}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 3, 4, 5, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 4, 'strength': 0.6363398432731628}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 7, 'strength': 0.5843393802642822}]",97,0.017103074118494987,True,small
f1,0.1_sgd_wd,0.1,sgd,0.0,True,0.21428571428571427,0.16666666666666666,0.25,0.24573863636363635,0.6207879088206145,0.09090909090909091,0.25,0.07723832600436747,4,11,1,3,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.1912143230438232}, {'gt': frozenset({3, 5}), 'nid': frozenset({1, 3, 5}), 'match_type': 'superset', 'extra_features': 1, 'strength': 0.5434829592704773}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 3, 7}), 'match_type': 'superset', 'extra_features': 2, 'strength': 0.5327597856521606}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 0.45848962664604187}]",100,0.013441888615489006,True,small
f1,0.2_adam_dp_wd,0.2,adam,0.2,True,0.225,0.2,0.25,0.20373376623376624,0.6200445986124876,0.07692307692307693,0.25,0.07199357075961221,4,13,1,3,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.851274013519287}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 4, 5}), 'match_type': 'superset', 'extra_features': 1, 'strength': 1.2457562685012817}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 3, 7}), 'match_type': 'superset', 'extra_features': 2, 'strength': 0.6901617050170898}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 5, 'strength': 0.4592469036579132}]",29,0.04375765845179558,True,small
f1,0.2_adam_wd,0.2,adam,0.0,True,0.3392857142857143,0.14285714285714285,0.25,0.37203282828282824,0.7430624380574826,0.1111111111111111,0.5,0.12091238050640815,4,18,2,2,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.6993677616119385}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({8, 9, 10, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.38695716857910156}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 4, 5}), 'match_type': 'superset', 'extra_features': 1, 'strength': 0.7343214750289917}, {'gt': frozenset({2, 7}), 'nid': frozenset({9, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 0.5799720883369446}]",54,0.03708774596452713,True,small
f1,0.2_sgd_dp_wd,0.2,sgd,0.2,True,0.21875,0.2,0.25,0.22916666666666666,0.6211595639246779,0.1,0.25,0.08064741691345836,4,10,1,3,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.7803583145141602}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 4, 5}), 'match_type': 'superset', 'extra_features': 1, 'strength': 1.579393744468689}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 3, 4, 7}), 'match_type': 'superset', 'extra_features': 3, 'strength': 1.0982271432876587}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 5, 'strength': 0.6803799867630005}]",100,0.043360013514757156,True,small
f1,0.2_sgd_wd,0.2,sgd,0.0,True,0.15,0.2,0.25,0.2708333333333333,0.6216551040634292,0.125,0.25,0.0796057502467917,4,8,1,1,2,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.7876319885253906}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 0.47930508852005005}]",96,0.03865688294172287,True,small
f1,0.5_adam_dp_wd,0.5,adam,0.2,True,0.21875,0.25,0.25,0.22916666666666666,0.6207879088206145,0.09090909090909091,0.25,0.07723832600436747,4,11,1,3,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.8501255512237549}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 4, 5}), 'match_type': 'superset', 'extra_features': 1, 'strength': 1.4968268871307373}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 3, 7}), 'match_type': 'superset', 'extra_features': 2, 'strength': 0.8197476863861084}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 5, 'strength': 0.561995267868042}]",44,0.22258791327476501,True,small
f1,0.5_adam_wd,0.5,adam,0.0,True,0.25,0.08333333333333333,0.25,0.31857142857142856,0.6143458870168483,0.034482758620689655,0.25,0.07691178472955033,4,29,1,3,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.1983776092529297}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 0.9118871092796326}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 4, 5}), 'match_type': 'superset', 'extra_features': 1, 'strength': 0.814969003200531}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({3, 4, 5, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 3, 'strength': 0.28742730617523193}]",55,0.21664007008075714,True,small
