function_name,experiment_name,noise,optimizer,dropout,weight_decay,auroc,precision,recall,auprc,auroc_full,precision_full,recall_full,auprc_full,num_gt,num_detected,num_exact_matched,num_superset_matched_unique,num_matched,matched_pairs,best_epoch,val_loss,success,model_size
f5,0.1_adam_dp_wd,0.1,adam,0.2,True,0.5,0.6666666666666666,0.5,0.6625,0.7485133795837463,0.25,0.5,0.5634871668311945,4,8,2,2,4,"[{'gt': frozenset({6, 7}), 'nid': frozenset({6, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 6.390720367431641}, {'gt': frozenset({8, 9, 10}), 'nid': frozenset({8, 9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 3.921199321746826}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5, 6, 7}), 'match_type': 'superset', 'extra_features': 2, 'strength': 1.4234504699707031}, {'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 7, 'strength': 0.14424389600753784}]",92,0.019978027790784836,True,small
f5,0.1_adam_wd,0.1,adam,0.0,True,1.0,1.0,0.75,1.0,0.9992566897918731,0.21052631578947367,1.0,0.8839285714285714,4,19,4,0,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.12878327071666718}, {'gt': frozenset({6, 7}), 'nid': frozenset({6, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.995880365371704}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.8426268100738525}, {'gt': frozenset({8, 9, 10}), 'nid': frozenset({8, 9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.9830286502838135}]",38,0.008282390423119068,True,small
f5,0.1_sgd_dp_wd,0.1,sgd,0.2,True,0.6666666666666666,1.0,0.5,0.8110119047619047,0.8740089197224975,0.42857142857142855,0.75,0.6915650119870258,4,7,3,1,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.7782190442085266}, {'gt': frozenset({6, 7}), 'nid': frozenset({6, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 7.290716648101807}, {'gt': frozenset({8, 9, 10}), 'nid': frozenset({8, 9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.96047306060791}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5, 6, 7}), 'match_type': 'superset', 'extra_features': 2, 'strength': 1.394402265548706}]",100,0.02477888949215412,True,small
f5,0.1_sgd_wd,0.1,sgd,0.0,True,0.8,1.0,0.75,0.8257575757575757,0.9970267591674926,0.23529411764705882,1.0,0.7372023809523809,4,17,4,0,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.2135467231273651}, {'gt': frozenset({6, 7}), 'nid': frozenset({6, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.584369659423828}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.8776733875274658}, {'gt': frozenset({8, 9, 10}), 'nid': frozenset({8, 9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.6182100772857666}]",100,0.008505284786224365,True,small
f5,0.2_adam_dp_wd,0.2,adam,0.2,True,0.5,0.6666666666666666,0.5,0.6825396825396826,0.7487611496531219,0.2857142857142857,0.5,0.5724157382597659,4,7,2,2,4,"[{'gt': frozenset({6, 7}), 'nid': frozenset({6, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 6.382957458496094}, {'gt': frozenset({8, 9, 10}), 'nid': frozenset({8, 9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 3.935602903366089}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5, 6, 7}), 'match_type': 'superset', 'extra_features': 2, 'strength': 1.3522878885269165}, {'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 7, 'strength': 0.1879851073026657}]",78,0.03642645105719566,True,small
f5,0.2_adam_wd,0.2,adam,0.0,True,1.0,1.0,0.75,1.0,0.9992566897918731,0.3333333333333333,1.0,0.8839285714285714,4,12,4,0,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.10622850060462952}, {'gt': frozenset({6, 7}), 'nid': frozenset({6, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.0100464820861816}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.8547034859657288}, {'gt': frozenset({8, 9, 10}), 'nid': frozenset({8, 9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 3.087667942047119}]",51,0.022941287606954575,True,small
f5,0.2_sgd_dp_wd,0.2,sgd,0.2,True,0.975,0.75,0.75,0.94375,0.9997522299306244,0.2857142857142857,1.0,0.94375,4,14,4,0,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.7723475098609924}, {'gt': frozenset({6, 7}), 'nid': frozenset({6, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 6.312168121337891}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.1700372695922852}, {'gt': frozenset({8, 9, 10}), 'nid': frozenset({8, 9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.940016746520996}]",100,0.03465067967772484,True,small
f5,0.2_sgd_wd,0.2,sgd,0.0,True,1.0,1.0,0.75,1.0,0.9995044598612488,0.26666666666666666,1.0,0.8708333333333332,4,15,4,0,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.5306019186973572}, {'gt': frozenset({6, 7}), 'nid': frozenset({6, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.5848395824432373}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.7570785284042358}, {'gt': frozenset({8, 9, 10}), 'nid': frozenset({8, 9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 3.0667452812194824}]",100,0.023188088089227676,True,small
f5,0.5_adam_dp_wd,0.5,adam,0.2,True,0.5,1.0,0.5,0.6825396825396826,0.7487611496531219,0.2857142857142857,0.5,0.5724157382597659,4,7,2,2,4,"[{'gt': frozenset({6, 7}), 'nid': frozenset({6, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 6.702136039733887}, {'gt': frozenset({8, 9, 10}), 'nid': frozenset({8, 9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 4.4425249099731445}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5, 6, 7}), 'match_type': 'superset', 'extra_features': 2, 'strength': 1.320657730102539}, {'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 7, 'strength': 0.252780020236969}]",80,0.13694357872009277,True,small
f5,0.5_adam_wd,0.5,adam,0.0,True,0.8928571428571429,1.0,0.75,0.8839285714285714,0.9992566897918731,0.36363636363636365,1.0,0.8839285714285714,4,11,4,0,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.0903124213218689}, {'gt': frozenset({6, 7}), 'nid': frozenset({6, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.0659267902374268}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.9194960594177246}, {'gt': frozenset({8, 9, 10}), 'nid': frozenset({8, 9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.9314045906066895}]",73,0.12665534019470215,True,small
