epoch,auroc,function,experiment,noise,optimizer,dropout,weight_decay
1,0.0,f5,1.0_sgd_dp,1.0,sgd,0.2,False
2,0.0,f5,1.0_sgd_dp,1.0,sgd,0.2,False
3,0.25,f5,1.0_sgd_dp,1.0,sgd,0.2,False
4,0.25,f5,1.0_sgd_dp,1.0,sgd,0.2,False
5,0.25,f5,1.0_sgd_dp,1.0,sgd,0.2,False
6,0.25,f5,1.0_sgd_dp,1.0,sgd,0.2,False
7,0.25,f5,1.0_sgd_dp,1.0,sgd,0.2,False
8,0.25,f5,1.0_sgd_dp,1.0,sgd,0.2,False
9,0.25,f5,1.0_sgd_dp,1.0,sgd,0.2,False
10,0.25,f5,1.0_sgd_dp,1.0,sgd,0.2,False
11,0.25,f5,1.0_sgd_dp,1.0,sgd,0.2,False
12,0.25,f5,1.0_sgd_dp,1.0,sgd,0.2,False
13,0.25,f5,1.0_sgd_dp,1.0,sgd,0.2,False
14,0.25,f5,1.0_sgd_dp,1.0,sgd,0.2,False
15,0.25,f5,1.0_sgd_dp,1.0,sgd,0.2,False
16,0.25,f5,1.0_sgd_dp,1.0,sgd,0.2,False
17,0.25,f5,1.0_sgd_dp,1.0,sgd,0.2,False
18,0.5,f5,1.0_sgd_dp,1.0,sgd,0.2,False
19,0.5,f5,1.0_sgd_dp,1.0,sgd,0.2,False
20,0.5,f5,1.0_sgd_dp,1.0,sgd,0.2,False
21,0.5,f5,1.0_sgd_dp,1.0,sgd,0.2,False
22,0.5,f5,1.0_sgd_dp,1.0,sgd,0.2,False
23,0.5,f5,1.0_sgd_dp,1.0,sgd,0.2,False
24,0.5,f5,1.0_sgd_dp,1.0,sgd,0.2,False
25,0.5,f5,1.0_sgd_dp,1.0,sgd,0.2,False
26,0.5,f5,1.0_sgd_dp,1.0,sgd,0.2,False
27,0.5,f5,1.0_sgd_dp,1.0,sgd,0.2,False
28,0.5,f5,1.0_sgd_dp,1.0,sgd,0.2,False
29,0.5,f5,1.0_sgd_dp,1.0,sgd,0.2,False
30,0.5,f5,1.0_sgd_dp,1.0,sgd,0.2,False
31,0.5,f5,1.0_sgd_dp,1.0,sgd,0.2,False
32,0.5,f5,1.0_sgd_dp,1.0,sgd,0.2,False
33,0.5,f5,1.0_sgd_dp,1.0,sgd,0.2,False
34,0.5,f5,1.0_sgd_dp,1.0,sgd,0.2,False
35,0.5,f5,1.0_sgd_dp,1.0,sgd,0.2,False
36,0.5,f5,1.0_sgd_dp,1.0,sgd,0.2,False
37,0.5,f5,1.0_sgd_dp,1.0,sgd,0.2,False
38,0.5,f5,1.0_sgd_dp,1.0,sgd,0.2,False
39,0.5,f5,1.0_sgd_dp,1.0,sgd,0.2,False
40,0.625,f5,1.0_sgd_dp,1.0,sgd,0.2,False
41,0.625,f5,1.0_sgd_dp,1.0,sgd,0.2,False
42,0.625,f5,1.0_sgd_dp,1.0,sgd,0.2,False
43,0.625,f5,1.0_sgd_dp,1.0,sgd,0.2,False
44,0.625,f5,1.0_sgd_dp,1.0,sgd,0.2,False
45,0.625,f5,1.0_sgd_dp,1.0,sgd,0.2,False
46,0.625,f5,1.0_sgd_dp,1.0,sgd,0.2,False
47,0.625,f5,1.0_sgd_dp,1.0,sgd,0.2,False
48,0.625,f5,1.0_sgd_dp,1.0,sgd,0.2,False
49,0.625,f5,1.0_sgd_dp,1.0,sgd,0.2,False
50,0.625,f5,1.0_sgd_dp,1.0,sgd,0.2,False
51,0.75,f5,1.0_sgd_dp,1.0,sgd,0.2,False
52,0.75,f5,1.0_sgd_dp,1.0,sgd,0.2,False
53,0.75,f5,1.0_sgd_dp,1.0,sgd,0.2,False
54,0.875,f5,1.0_sgd_dp,1.0,sgd,0.2,False
55,0.875,f5,1.0_sgd_dp,1.0,sgd,0.2,False
56,0.875,f5,1.0_sgd_dp,1.0,sgd,0.2,False
57,0.875,f5,1.0_sgd_dp,1.0,sgd,0.2,False
58,0.875,f5,1.0_sgd_dp,1.0,sgd,0.2,False
59,0.875,f5,1.0_sgd_dp,1.0,sgd,0.2,False
60,0.875,f5,1.0_sgd_dp,1.0,sgd,0.2,False
61,0.875,f5,1.0_sgd_dp,1.0,sgd,0.2,False
62,0.875,f5,1.0_sgd_dp,1.0,sgd,0.2,False
