epoch,auroc,auprc,function,experiment,noise,optimizer,dropout,weight_decay,model_size
1,0.65,0.7399305555555555,f10,0.5_adam_wd,0.5,adam,0.0,True,big
2,0.78125,0.8329545454545455,f10,0.5_adam_wd,0.5,adam,0.0,True,big
3,0.9318181818181818,0.8839285714285714,f10,0.5_adam_wd,0.5,adam,0.0,True,big
4,0.7857142857142857,0.8416666666666667,f10,0.5_adam_wd,0.5,adam,0.0,True,big
5,0.875,0.8660714285714286,f10,0.5_adam_wd,0.5,adam,0.0,True,big
6,0.75,0.8329545454545455,f10,0.5_adam_wd,0.5,adam,0.0,True,big
7,0.75,0.8329545454545455,f10,0.5_adam_wd,0.5,adam,0.0,True,big
8,0.75,0.8524305555555556,f10,0.5_adam_wd,0.5,adam,0.0,True,big
9,0.75,0.8416666666666667,f10,0.5_adam_wd,0.5,adam,0.0,True,big
10,0.75,0.8329545454545455,f10,0.5_adam_wd,0.5,adam,0.0,True,big
11,0.75,0.8524305555555556,f10,0.5_adam_wd,0.5,adam,0.0,True,big
12,0.75,0.8329545454545455,f10,0.5_adam_wd,0.5,adam,0.0,True,big
13,0.75,0.8329545454545455,f10,0.5_adam_wd,0.5,adam,0.0,True,big
14,0.75,0.8416666666666667,f10,0.5_adam_wd,0.5,adam,0.0,True,big
15,0.75,0.80625,f10,0.5_adam_wd,0.5,adam,0.0,True,big
16,0.75,0.8257575757575757,f10,0.5_adam_wd,0.5,adam,0.0,True,big
17,0.75,0.8197115384615384,f10,0.5_adam_wd,0.5,adam,0.0,True,big
18,0.75,0.80625,f10,0.5_adam_wd,0.5,adam,0.0,True,big
19,0.75,0.80625,f10,0.5_adam_wd,0.5,adam,0.0,True,big
20,0.75,0.8197115384615384,f10,0.5_adam_wd,0.5,adam,0.0,True,big
21,0.75,0.80625,f10,0.5_adam_wd,0.5,adam,0.0,True,big
22,0.75,0.8257575757575757,f10,0.5_adam_wd,0.5,adam,0.0,True,big
23,0.75,0.8028492647058824,f10,0.5_adam_wd,0.5,adam,0.0,True,big
24,0.75,0.8101190476190476,f10,0.5_adam_wd,0.5,adam,0.0,True,big
25,0.75,0.80625,f10,0.5_adam_wd,0.5,adam,0.0,True,big
26,0.75,0.8329545454545455,f10,0.5_adam_wd,0.5,adam,0.0,True,big
27,0.75,0.7998366013071896,f10,0.5_adam_wd,0.5,adam,0.0,True,big
28,0.75,0.80625,f10,0.5_adam_wd,0.5,adam,0.0,True,big
29,0.7916666666666666,0.8524305555555556,f10,0.5_adam_wd,0.5,adam,0.0,True,big
30,0.9166666666666666,0.8660714285714286,f10,0.5_adam_wd,0.5,adam,0.0,True,big
