epoch,auroc,auprc,function,experiment,noise,optimizer,dropout,weight_decay,model_size
1,0.2,0.5022222222222222,f4,0.2_adam,0.2,adam,0.0,False,big
2,0.4666666666666667,0.5509090909090909,f4,0.2_adam,0.2,adam,0.0,False,big
3,0.6,0.7314685314685314,f4,0.2_adam,0.2,adam,0.0,False,big
4,0.6571428571428571,0.7599747474747475,f4,0.2_adam,0.2,adam,0.0,False,big
5,0.8888888888888888,0.8605555555555555,f4,0.2_adam,0.2,adam,0.0,False,big
6,0.95,0.9380952380952381,f4,0.2_adam,0.2,adam,0.0,False,big
7,0.95,0.9183333333333333,f4,0.2_adam,0.2,adam,0.0,False,big
8,0.95,0.9183333333333333,f4,0.2_adam,0.2,adam,0.0,False,big
9,0.9714285714285714,0.9633333333333334,f4,0.2_adam,0.2,adam,0.0,False,big
10,0.975,0.9633333333333334,f4,0.2_adam,0.2,adam,0.0,False,big
11,1.0,1.0,f4,0.2_adam,0.2,adam,0.0,False,big
12,0.96,0.9380952380952381,f4,0.2_adam,0.2,adam,0.0,False,big
13,1.0,1.0,f4,0.2_adam,0.2,adam,0.0,False,big
14,1.0,1.0,f4,0.2_adam,0.2,adam,0.0,False,big
15,0.9714285714285714,0.9633333333333334,f4,0.2_adam,0.2,adam,0.0,False,big
16,0.9714285714285714,0.9633333333333334,f4,0.2_adam,0.2,adam,0.0,False,big
17,0.9636363636363636,0.9380952380952381,f4,0.2_adam,0.2,adam,0.0,False,big
18,0.9777777777777777,0.9633333333333334,f4,0.2_adam,0.2,adam,0.0,False,big
19,0.9333333333333333,0.9196428571428572,f4,0.2_adam,0.2,adam,0.0,False,big
20,0.9714285714285714,0.9633333333333334,f4,0.2_adam,0.2,adam,0.0,False,big
21,0.9555555555555556,0.9380952380952381,f4,0.2_adam,0.2,adam,0.0,False,big
22,0.9111111111111111,0.9055555555555556,f4,0.2_adam,0.2,adam,0.0,False,big
23,0.9636363636363636,0.9380952380952381,f4,0.2_adam,0.2,adam,0.0,False,big
24,0.8857142857142857,0.9055555555555556,f4,0.2_adam,0.2,adam,0.0,False,big
25,0.9454545454545454,0.9196428571428572,f4,0.2_adam,0.2,adam,0.0,False,big
26,0.94,0.9196428571428572,f4,0.2_adam,0.2,adam,0.0,False,big
27,0.8,0.8717948717948718,f4,0.2_adam,0.2,adam,0.0,False,big
28,0.8,0.8717948717948718,f4,0.2_adam,0.2,adam,0.0,False,big
29,0.8,0.878030303030303,f4,0.2_adam,0.2,adam,0.0,False,big
30,0.8,0.8717948717948718,f4,0.2_adam,0.2,adam,0.0,False,big
31,0.8,0.8717948717948718,f4,0.2_adam,0.2,adam,0.0,False,big
32,0.8,0.8717948717948718,f4,0.2_adam,0.2,adam,0.0,False,big
33,0.8,0.8664835164835165,f4,0.2_adam,0.2,adam,0.0,False,big
34,0.88,0.8854545454545455,f4,0.2_adam,0.2,adam,0.0,False,big
35,0.925,0.9196428571428572,f4,0.2_adam,0.2,adam,0.0,False,big
36,0.95,0.9380952380952381,f4,0.2_adam,0.2,adam,0.0,False,big
37,0.8,0.8717948717948718,f4,0.2_adam,0.2,adam,0.0,False,big
38,0.8,0.8717948717948718,f4,0.2_adam,0.2,adam,0.0,False,big
39,0.95,0.9380952380952381,f4,0.2_adam,0.2,adam,0.0,False,big
40,0.8857142857142857,0.9055555555555556,f4,0.2_adam,0.2,adam,0.0,False,big
41,0.8,0.8854545454545455,f4,0.2_adam,0.2,adam,0.0,False,big
42,0.95,0.9380952380952381,f4,0.2_adam,0.2,adam,0.0,False,big
