epoch,auroc,auprc,function,experiment,noise,optimizer,dropout,weight_decay,model_size
1,0.0,0.4,f1,0.1_adam_wd,0.1,adam,0.0,True,big
2,0.0,0.2857142857142857,f1,0.1_adam_wd,0.1,adam,0.0,True,big
3,0.20833333333333334,0.1572420634920635,f1,0.1_adam_wd,0.1,adam,0.0,True,big
4,0.0,0.1,f1,0.1_adam_wd,0.1,adam,0.0,True,big
5,0.0,0.06896551724137931,f1,0.1_adam_wd,0.1,adam,0.0,True,big
6,0.25,0.3239966555183946,f1,0.1_adam_wd,0.1,adam,0.0,True,big
7,0.0,0.08333333333333333,f1,0.1_adam_wd,0.1,adam,0.0,True,big
8,0.0,0.14285714285714285,f1,0.1_adam_wd,0.1,adam,0.0,True,big
9,0.0,0.06451612903225806,f1,0.1_adam_wd,0.1,adam,0.0,True,big
10,0.22727272727272727,0.11566332218506131,f1,0.1_adam_wd,0.1,adam,0.0,True,big
11,0.0,0.07142857142857142,f1,0.1_adam_wd,0.1,adam,0.0,True,big
12,0.0,0.0625,f1,0.1_adam_wd,0.1,adam,0.0,True,big
13,0.22580645161290322,0.08582589285714284,f1,0.1_adam_wd,0.1,adam,0.0,True,big
14,0.47580645161290325,0.3749729437229437,f1,0.1_adam_wd,0.1,adam,0.0,True,big
15,0.46875,0.3861950549450549,f1,0.1_adam_wd,0.1,adam,0.0,True,big
16,0.4583333333333333,0.3716117216117216,f1,0.1_adam_wd,0.1,adam,0.0,True,big
17,0.47,0.38425127713920815,f1,0.1_adam_wd,0.1,adam,0.0,True,big
18,0.47115384615384615,0.38244047619047616,f1,0.1_adam_wd,0.1,adam,0.0,True,big
19,0.4791666666666667,0.4091117216117216,f1,0.1_adam_wd,0.1,adam,0.0,True,big
20,0.4880952380952381,0.45757246376811594,f1,0.1_adam_wd,0.1,adam,0.0,True,big
21,0.4772727272727273,0.41346153846153844,f1,0.1_adam_wd,0.1,adam,0.0,True,big
22,0.47619047619047616,0.41590579710144926,f1,0.1_adam_wd,0.1,adam,0.0,True,big
23,0.4659090909090909,0.3905448717948718,f1,0.1_adam_wd,0.1,adam,0.0,True,big
