epoch,auroc,auprc,function,experiment,noise,optimizer,dropout,weight_decay,model_size
1,0.25,0.7375,f6,base_sgd,0.0,sgd,0.0,False,big
2,0.25,0.7375,f6,base_sgd,0.0,sgd,0.0,False,big
3,0.25,0.7375,f6,base_sgd,0.0,sgd,0.0,False,big
4,0.25,0.7375,f6,base_sgd,0.0,sgd,0.0,False,big
5,0.25,0.7375,f6,base_sgd,0.0,sgd,0.0,False,big
6,0.25,0.7375,f6,base_sgd,0.0,sgd,0.0,False,big
7,0.25,0.7375,f6,base_sgd,0.0,sgd,0.0,False,big
8,0.25,0.7375,f6,base_sgd,0.0,sgd,0.0,False,big
9,0.25,0.7375,f6,base_sgd,0.0,sgd,0.0,False,big
10,0.25,0.7375,f6,base_sgd,0.0,sgd,0.0,False,big
11,0.25,0.7375,f6,base_sgd,0.0,sgd,0.0,False,big
12,0.25,0.7375,f6,base_sgd,0.0,sgd,0.0,False,big
13,0.25,0.7375,f6,base_sgd,0.0,sgd,0.0,False,big
14,0.25,0.7375,f6,base_sgd,0.0,sgd,0.0,False,big
15,0.25,0.7375,f6,base_sgd,0.0,sgd,0.0,False,big
16,0.25,0.7375,f6,base_sgd,0.0,sgd,0.0,False,big
17,0.5,0.8666666666666667,f6,base_sgd,0.0,sgd,0.0,False,big
18,0.5,0.8666666666666667,f6,base_sgd,0.0,sgd,0.0,False,big
19,0.5,0.8666666666666667,f6,base_sgd,0.0,sgd,0.0,False,big
20,0.5,0.7916666666666666,f6,base_sgd,0.0,sgd,0.0,False,big
21,0.5,0.8666666666666667,f6,base_sgd,0.0,sgd,0.0,False,big
22,0.5,0.8666666666666667,f6,base_sgd,0.0,sgd,0.0,False,big
23,0.5,0.7916666666666666,f6,base_sgd,0.0,sgd,0.0,False,big
24,0.5,0.8666666666666667,f6,base_sgd,0.0,sgd,0.0,False,big
25,0.5,0.8666666666666667,f6,base_sgd,0.0,sgd,0.0,False,big
26,0.5,0.8666666666666667,f6,base_sgd,0.0,sgd,0.0,False,big
27,0.5,0.8666666666666667,f6,base_sgd,0.0,sgd,0.0,False,big
28,0.5,0.8666666666666667,f6,base_sgd,0.0,sgd,0.0,False,big
29,0.5,0.8666666666666667,f6,base_sgd,0.0,sgd,0.0,False,big
30,0.5,0.8666666666666667,f6,base_sgd,0.0,sgd,0.0,False,big
31,0.5,0.8666666666666667,f6,base_sgd,0.0,sgd,0.0,False,big
32,0.5,0.8666666666666667,f6,base_sgd,0.0,sgd,0.0,False,big
33,0.5,0.8666666666666667,f6,base_sgd,0.0,sgd,0.0,False,big
34,0.5,0.8666666666666667,f6,base_sgd,0.0,sgd,0.0,False,big
35,0.5,0.7916666666666666,f6,base_sgd,0.0,sgd,0.0,False,big
36,0.5,0.7916666666666666,f6,base_sgd,0.0,sgd,0.0,False,big
37,0.5,0.7916666666666666,f6,base_sgd,0.0,sgd,0.0,False,big
38,0.5,0.7916666666666666,f6,base_sgd,0.0,sgd,0.0,False,big
39,0.5,0.8666666666666667,f6,base_sgd,0.0,sgd,0.0,False,big
40,0.5,0.7916666666666666,f6,base_sgd,0.0,sgd,0.0,False,big
41,0.5,0.7083333333333333,f6,base_sgd,0.0,sgd,0.0,False,big
42,0.5,0.7083333333333333,f6,base_sgd,0.0,sgd,0.0,False,big
43,0.5,0.7083333333333333,f6,base_sgd,0.0,sgd,0.0,False,big
44,0.5,0.7083333333333333,f6,base_sgd,0.0,sgd,0.0,False,big
45,0.5,0.6825396825396826,f6,base_sgd,0.0,sgd,0.0,False,big
46,0.5,0.6825396825396826,f6,base_sgd,0.0,sgd,0.0,False,big
47,0.5,0.6825396825396826,f6,base_sgd,0.0,sgd,0.0,False,big
48,0.5,0.6825396825396826,f6,base_sgd,0.0,sgd,0.0,False,big
49,0.5,0.6825396825396826,f6,base_sgd,0.0,sgd,0.0,False,big
50,0.5,0.7083333333333333,f6,base_sgd,0.0,sgd,0.0,False,big
51,0.5,0.7083333333333333,f6,base_sgd,0.0,sgd,0.0,False,big
52,0.5,0.6825396825396826,f6,base_sgd,0.0,sgd,0.0,False,big
53,0.5,0.6825396825396826,f6,base_sgd,0.0,sgd,0.0,False,big
54,0.5,0.6825396825396826,f6,base_sgd,0.0,sgd,0.0,False,big
55,0.5,0.6625,f6,base_sgd,0.0,sgd,0.0,False,big
56,0.5,0.6625,f6,base_sgd,0.0,sgd,0.0,False,big
57,0.5,0.6625,f6,base_sgd,0.0,sgd,0.0,False,big
58,0.5,0.6625,f6,base_sgd,0.0,sgd,0.0,False,big
59,0.5,0.6464646464646464,f6,base_sgd,0.0,sgd,0.0,False,big
60,0.5,0.6464646464646464,f6,base_sgd,0.0,sgd,0.0,False,big
61,0.5357142857142857,0.655871212121212,f6,base_sgd,0.0,sgd,0.0,False,big
62,0.5357142857142857,0.655871212121212,f6,base_sgd,0.0,sgd,0.0,False,big
63,0.5625,0.6486742424242424,f6,base_sgd,0.0,sgd,0.0,False,big
64,0.5,0.6333333333333333,f6,base_sgd,0.0,sgd,0.0,False,big
65,0.5625,0.6486742424242424,f6,base_sgd,0.0,sgd,0.0,False,big
66,0.5714285714285714,0.6655438311688311,f6,base_sgd,0.0,sgd,0.0,False,big
67,0.59375,0.6583468614718615,f6,base_sgd,0.0,sgd,0.0,False,big
68,0.5714285714285714,0.6655438311688311,f6,base_sgd,0.0,sgd,0.0,False,big
69,0.5714285714285714,0.6655438311688311,f6,base_sgd,0.0,sgd,0.0,False,big
70,0.59375,0.6583468614718615,f6,base_sgd,0.0,sgd,0.0,False,big
71,0.6071428571428571,0.6781926406926406,f6,base_sgd,0.0,sgd,0.0,False,big
72,0.625,0.670995670995671,f6,base_sgd,0.0,sgd,0.0,False,big
73,0.59375,0.6583468614718615,f6,base_sgd,0.0,sgd,0.0,False,big
74,0.5,0.6333333333333333,f6,base_sgd,0.0,sgd,0.0,False,big
75,0.65625,0.6882575757575757,f6,base_sgd,0.0,sgd,0.0,False,big
76,0.65625,0.6882575757575757,f6,base_sgd,0.0,sgd,0.0,False,big
77,0.6875,0.7132575757575756,f6,base_sgd,0.0,sgd,0.0,False,big
78,0.71875,0.7204545454545455,f6,base_sgd,0.0,sgd,0.0,False,big
79,0.71875,0.7204545454545455,f6,base_sgd,0.0,sgd,0.0,False,big
80,0.71875,0.7204545454545455,f6,base_sgd,0.0,sgd,0.0,False,big
81,0.7142857142857143,0.7291666666666666,f6,base_sgd,0.0,sgd,0.0,False,big
82,0.71875,0.7204545454545455,f6,base_sgd,0.0,sgd,0.0,False,big
83,0.71875,0.7204545454545455,f6,base_sgd,0.0,sgd,0.0,False,big
84,0.7142857142857143,0.7291666666666666,f6,base_sgd,0.0,sgd,0.0,False,big
85,0.7142857142857143,0.7291666666666666,f6,base_sgd,0.0,sgd,0.0,False,big
86,0.5357142857142857,0.655871212121212,f6,base_sgd,0.0,sgd,0.0,False,big
87,0.75,0.7687499999999999,f6,base_sgd,0.0,sgd,0.0,False,big
88,0.75,0.7687499999999999,f6,base_sgd,0.0,sgd,0.0,False,big
89,0.75,0.7687499999999999,f6,base_sgd,0.0,sgd,0.0,False,big
90,0.75,0.7687499999999999,f6,base_sgd,0.0,sgd,0.0,False,big
91,0.75,0.7687499999999999,f6,base_sgd,0.0,sgd,0.0,False,big
92,0.75,0.7687499999999999,f6,base_sgd,0.0,sgd,0.0,False,big
93,0.75,0.7687499999999999,f6,base_sgd,0.0,sgd,0.0,False,big
94,0.75,0.7687499999999999,f6,base_sgd,0.0,sgd,0.0,False,big
95,0.75,0.7687499999999999,f6,base_sgd,0.0,sgd,0.0,False,big
96,0.75,0.7687499999999999,f6,base_sgd,0.0,sgd,0.0,False,big
97,0.78125,0.7687499999999999,f6,base_sgd,0.0,sgd,0.0,False,big
