epoch,auroc,auprc,function,experiment,noise,optimizer,dropout,weight_decay,model_size
1,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
2,0.0,0.4166666666666667,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
3,0.0,0.4166666666666667,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
4,0.0,0.4166666666666667,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
5,0.0,0.4166666666666667,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
6,0.0,0.4166666666666667,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
7,0.0,0.4166666666666667,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
8,0.0,0.4166666666666667,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
9,0.0,0.4166666666666667,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
10,0.0,0.4166666666666667,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
11,0.0,0.4166666666666667,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
12,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
13,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
14,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
15,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
16,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
17,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
18,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
19,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
20,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
21,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
22,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
23,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
24,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
25,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
26,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
27,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
28,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
29,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
30,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
31,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
32,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
33,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
34,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
35,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
36,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
37,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
38,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
39,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
40,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
41,0.2,0.7333333333333334,f4,0.1_sgd_wd,0.1,sgd,0.0,True,big
