epoch,auroc,auprc,function,experiment,noise,optimizer,dropout,weight_decay,model_size
1,0.0,0.25,f1,base_adam,0.0,adam,0.0,False,big
2,0.0,0.2222222222222222,f1,base_adam,0.0,adam,0.0,False,big
3,0.0,0.18181818181818182,f1,base_adam,0.0,adam,0.0,False,big
4,0.0,0.16666666666666666,f1,base_adam,0.0,adam,0.0,False,big
5,0.0,0.11764705882352941,f1,base_adam,0.0,adam,0.0,False,big
6,0.25,0.3650210084033614,f1,base_adam,0.0,adam,0.0,False,big
7,0.25,0.34705882352941175,f1,base_adam,0.0,adam,0.0,False,big
8,0.23076923076923078,0.17752100840336135,f1,base_adam,0.0,adam,0.0,False,big
9,0.23684210526315788,0.14646739130434783,f1,base_adam,0.0,adam,0.0,False,big
10,0.4659090909090909,0.22596153846153844,f1,base_adam,0.0,adam,0.0,False,big
11,0.2236842105263158,0.12563405797101448,f1,base_adam,0.0,adam,0.0,False,big
12,0.2125,0.11160714285714285,f1,base_adam,0.0,adam,0.0,False,big
13,0.21739130434782608,0.10243055555555555,f1,base_adam,0.0,adam,0.0,False,big
14,0.2222222222222222,0.09302995391705068,f1,base_adam,0.0,adam,0.0,False,big
15,0.22413793103448276,0.08920454545454545,f1,base_adam,0.0,adam,0.0,False,big
16,0.22580645161290322,0.08582589285714284,f1,base_adam,0.0,adam,0.0,False,big
17,0.22321428571428573,0.09105603448275862,f1,base_adam,0.0,adam,0.0,False,big
18,0.225,0.08746442125237192,f1,base_adam,0.0,adam,0.0,False,big
19,0.22321428571428573,0.09105603448275862,f1,base_adam,0.0,adam,0.0,False,big
20,0.23214285714285715,0.10147270114942529,f1,base_adam,0.0,adam,0.0,False,big
21,0.22916666666666666,0.11023809523809525,f1,base_adam,0.0,adam,0.0,False,big
22,0.25,0.3161472148541114,f1,base_adam,0.0,adam,0.0,False,big
23,0.22826086956521738,0.11284722222222221,f1,base_adam,0.0,adam,0.0,False,big
24,0.25,0.3161472148541114,f1,base_adam,0.0,adam,0.0,False,big
25,0.22727272727272727,0.11566332218506131,f1,base_adam,0.0,adam,0.0,False,big
26,0.2261904761904762,0.11871212121212121,f1,base_adam,0.0,adam,0.0,False,big
27,0.25,0.32704545454545453,f1,base_adam,0.0,adam,0.0,False,big
28,0.225,0.1220238095238095,f1,base_adam,0.0,adam,0.0,False,big
29,0.3625,0.1590909090909091,f1,base_adam,0.0,adam,0.0,False,big
30,0.35,0.1565413752913753,f1,base_adam,0.0,adam,0.0,False,big
31,0.6111111111111112,0.5902639027639028,f1,base_adam,0.0,adam,0.0,False,big
32,0.5833333333333334,0.44443056943056936,f1,base_adam,0.0,adam,0.0,False,big
33,0.6052631578947368,0.4469285243741765,f1,base_adam,0.0,adam,0.0,False,big
34,0.6527777777777778,0.5093344155844155,f1,base_adam,0.0,adam,0.0,False,big
35,0.6578947368421053,0.5075345849802371,f1,base_adam,0.0,adam,0.0,False,big
36,0.6666666666666666,0.5043749999999999,f1,base_adam,0.0,adam,0.0,False,big
37,0.6710526315789473,0.5172072040278561,f1,base_adam,0.0,adam,0.0,False,big
38,0.6527777777777778,0.5093344155844155,f1,base_adam,0.0,adam,0.0,False,big
39,0.6323529411764706,0.4696428571428571,f1,base_adam,0.0,adam,0.0,False,big
40,0.6818181818181818,0.5126533882783882,f1,base_adam,0.0,adam,0.0,False,big
41,0.9375,0.7931547619047619,f1,base_adam,0.0,adam,0.0,False,big
42,0.9204545454545454,0.76875,f1,base_adam,0.0,adam,0.0,False,big
43,0.9,0.6486742424242424,f1,base_adam,0.0,adam,0.0,False,big
44,0.8809523809523809,0.6486742424242424,f1,base_adam,0.0,adam,0.0,False,big
45,0.6630434782608695,0.5920325045325046,f1,base_adam,0.0,adam,0.0,False,big
46,0.8977272727272727,0.655871212121212,f1,base_adam,0.0,adam,0.0,False,big
47,0.9038461538461539,0.6486742424242424,f1,base_adam,0.0,adam,0.0,False,big
48,0.90625,0.7528409090909091,f1,base_adam,0.0,adam,0.0,False,big
49,0.8913043478260869,0.6486742424242424,f1,base_adam,0.0,adam,0.0,False,big
50,0.9130434782608695,0.8257575757575757,f1,base_adam,0.0,adam,0.0,False,big
51,0.89,0.6426282051282051,f1,base_adam,0.0,adam,0.0,False,big
52,0.8913043478260869,0.6486742424242424,f1,base_adam,0.0,adam,0.0,False,big
53,0.8854166666666666,0.6426282051282051,f1,base_adam,0.0,adam,0.0,False,big
54,0.8804347826086957,0.6426282051282051,f1,base_adam,0.0,adam,0.0,False,big
55,0.8804347826086957,0.6426282051282051,f1,base_adam,0.0,adam,0.0,False,big
56,0.8928571428571429,0.655871212121212,f1,base_adam,0.0,adam,0.0,False,big
57,0.8875,0.655871212121212,f1,base_adam,0.0,adam,0.0,False,big
58,0.875,0.6426282051282051,f1,base_adam,0.0,adam,0.0,False,big
59,0.9047619047619048,0.7600378787878788,f1,base_adam,0.0,adam,0.0,False,big
60,0.8977272727272727,0.7528409090909091,f1,base_adam,0.0,adam,0.0,False,big
61,0.8571428571428571,0.6374771062271062,f1,base_adam,0.0,adam,0.0,False,big
62,0.6375,0.591114953886693,f1,base_adam,0.0,adam,0.0,False,big
63,0.8695652173913043,0.6374771062271062,f1,base_adam,0.0,adam,0.0,False,big
64,0.6363636363636364,0.4840413752913753,f1,base_adam,0.0,adam,0.0,False,big
65,0.6375,0.4920619235836627,f1,base_adam,0.0,adam,0.0,False,big
66,0.875,0.6426282051282051,f1,base_adam,0.0,adam,0.0,False,big
67,0.8690476190476191,0.6426282051282051,f1,base_adam,0.0,adam,0.0,False,big
68,0.8571428571428571,0.6374771062271062,f1,base_adam,0.0,adam,0.0,False,big
