epoch,auroc,auprc,function,experiment,noise,optimizer,dropout,weight_decay,model_size
1,0.6875,0.7132575757575756,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
2,0.5,0.6625,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
3,0.5,0.6625,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
4,0.5,0.6825396825396826,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
5,0.5,0.6464646464646464,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
6,0.5,0.6625,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
7,0.5,0.6464646464646464,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
8,0.5,0.6464646464646464,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
9,0.5,0.7428571428571429,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
10,0.5,0.6625,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
11,0.5,0.7083333333333333,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
12,0.5,0.7083333333333333,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
13,0.5,0.6625,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
14,0.5,0.7428571428571429,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
15,0.5,0.6825396825396826,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
16,0.6,0.7149305555555556,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
17,0.5,0.6825396825396826,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
18,0.5,0.6825396825396826,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
19,0.5833333333333334,0.7714285714285714,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
20,0.65,0.7399305555555555,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
21,0.65,0.7399305555555555,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
22,0.7083333333333334,0.7687499999999999,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
23,0.7,0.7795138888888888,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
24,0.7142857142857143,0.7600378787878788,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
25,0.7,0.7795138888888888,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
26,0.625,0.7535714285714286,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
27,0.6666666666666666,0.8110119047619047,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
28,0.7,0.7795138888888888,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
29,0.6666666666666666,0.8110119047619047,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
30,0.6875,0.7931547619047619,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
31,0.7,0.7795138888888888,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
32,0.7,0.7795138888888888,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
33,0.6875,0.7931547619047619,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
34,0.7,0.7795138888888888,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
35,0.7,0.7795138888888888,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
36,0.7,0.7795138888888888,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
37,0.7,0.7795138888888888,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
38,0.6666666666666666,0.8110119047619047,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
39,0.6875,0.7931547619047619,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
40,0.7,0.7795138888888888,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
41,0.7,0.7795138888888888,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
42,0.6875,0.7931547619047619,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
43,0.7142857142857143,0.7600378787878788,f10,0.1_adam_dp_wd,0.1,adam,0.2,True,big
