seed,function_name,condition,noise,optimizer,dropout,weight_decay,reg_state,model_size,auprc_full,val_loss,first_val_loss,last_val_loss,best_epoch,converged
42,f6,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.501974333662389,0.15427863994177352,0.39967433347346937,0.7696306185519441,5,False
42,f6,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.4186410003290556,0.007185719193930322,0.20626328172201805,0.01008424849962776,64,True
42,f6,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,0.1574156255798137,0.39110407027158334,0.7297014945999105,5,False
42,f6,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.6509871668311944,2.896397550055321,3.1469026778606657,2.9488913150543863,14,True
42,f6,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.501974333662389,2.95994562798358,3.5254684737388122,3.3189811528997217,14,True
42,f6,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.2529615004935834,2.889194716798498,3.1732732387299234,2.9269049915861576,47,True
42,f6,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,2.958214128271062,3.554831251184991,3.4129315817609744,38,True
42,f6,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.501974333662389,11.311533582971451,12.359299893074848,11.861491456944892,14,True
42,f6,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.501974333662389,11.30630283660077,12.10792239168857,11.862101118615334,14,False
42,f6,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.501974333662389,11.381208714018477,12.35068098534929,12.136596497069014,14,False
42,f6,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,11.337784021458727,12.111210995532097,11.84903530364341,14,False
42,f7,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.5114038334978611,0.004713127605042401,0.03471090830862522,0.0061231320922045,49,True
42,f7,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.501974333662389,0.03133878708282049,0.04686152144394656,0.041738890626646104,61,True
42,f7,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.3353076669957223,0.004347744586065095,0.040145588206483965,0.009148891123526908,58,True
42,f7,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,0.031246279425760533,0.044051508617369416,0.06571846601969385,34,False
42,f7,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.501974333662389,1.0610485958292128,1.090632325791298,1.0719214557333197,73,False
42,f7,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.4186410003290556,1.0737831573537056,1.1564173501856783,1.109395329622512,50,True
42,f7,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.501974333662389,1.057909590766785,1.0874009094339736,1.0677418207868616,56,False
42,f7,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,1.0748450445367934,1.1491402057891196,1.1183924694010552,64,False
42,f7,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.4186410003290556,4.193529042791813,4.4802875696344575,4.303230846181829,6,True
42,f7,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.501974333662389,4.207497903641234,4.543411183864512,4.356927602849108,27,True
42,f7,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.4186410003290556,4.178239956815192,4.488683018278568,4.270136229535367,15,True
42,f7,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.2529615004935834,4.193457694763833,4.529552477471372,4.3431068126191485,28,True
42,f8,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.8041666666666667,0.003885574775074232,0.037798945712757874,0.00550205256304446,86,True
42,f8,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.8041666666666667,0.0368326683033337,0.07775743369092332,0.08814869749736279,71,False
42,f8,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,1.0,0.003917086185847825,0.03119222883214342,0.006378091002338903,90,True
42,f8,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.6791666666666667,0.0326263186462382,0.07488373005168235,0.1408142701108405,68,False
42,f8,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.7333333333333333,1.0373365321057908,1.1326260826689132,1.054298199871753,64,True
42,f8,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.5426538334978611,1.0665281992009346,1.1468499867205924,1.2419521060395748,83,False
42,f8,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,1.0,1.0386558206791574,1.134304199447023,1.0556738826822727,86,True
42,f8,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.25197433366238897,1.0658789676554659,1.1599173178064062,1.4218976332786235,64,False
42,f8,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.5259871668311945,4.114836358009501,4.18911475577253,4.185190730906547,9,False
42,f8,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.3769743336623889,4.117625528193535,4.28508900835159,4.341840122608429,9,False
42,f8,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.4009871668311945,4.109702744382493,4.1859175702358815,4.154945036198231,9,False
42,f8,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.4426538334978611,4.111019938550097,4.278370530047315,4.294098658764616,9,False
42,f9,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.501974333662389,0.01113708773033416,0.024524044483265978,0.014508240093338363,94,True
42,f9,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.501974333662389,0.03133554104715586,0.04430373452920863,0.042943487161810096,69,True
42,f9,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.5947371668311945,0.010769988439897907,0.025438372600585856,0.012931049306024896,94,True
42,f9,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,0.029938551973789296,0.04383468001763871,0.04344262537407748,57,False
42,f9,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.501974333662389,0.4304275094194615,0.47051936388015747,0.4335215101216702,96,True
42,f9,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.501974333662389,0.4475163909349036,0.4588261975886974,0.47923474774715746,90,False
42,f9,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.501974333662389,0.43124118732645156,0.4707566284118815,0.43803631783799923,34,True
42,f9,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,0.4520368512640608,0.4613897870195673,0.4608499997473778,9,False
42,f9,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.501974333662389,1.6729765711946691,1.7098967306157375,1.6909249970253477,25,False
42,f9,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.501974333662389,1.681418610380051,1.748351535898574,1.7156621344546055,32,False
42,f9,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.501974333662389,1.6676054850537727,1.7106739422108264,1.7009065455578742,28,False
42,f9,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,1.6819099289305666,1.7423252285795008,1.7201760043489172,22,False
42,f10,ms_base_n0p0,0.0,adam,0.0,False,base,small,1.0,0.003404207076837725,0.021852682106830973,0.0041857996207483586,90,True
42,f10,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.7509871668311945,0.022426802694718254,0.06973660661977657,0.029552909050216066,83,True
42,f10,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,1.0,0.004062129380280509,0.022029438511805333,0.004934282056947655,90,True
42,f10,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.6884871668311945,0.018383962746234016,0.07006570419415514,0.045837262189610206,37,True
42,f10,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.9166666666666666,0.46858991428892666,0.5261024953202998,0.469439704367455,73,True
42,f10,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.7509871668311945,0.49056710968626305,0.5177114460062473,0.5420714772128045,73,False
42,f10,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.8541666666666666,0.47026132332517745,0.527151550384278,0.4712426868524957,79,True
42,f10,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.5947371668311945,0.49581524444387315,0.5233476631184841,0.6259779540148187,73,False
42,f10,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.501974333662389,1.8551751590789634,1.9438075410558822,1.86801130847728,56,True
42,f10,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.6259871668311945,1.8803780966616692,1.9082883609102128,2.0138233862024673,50,False
42,f10,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.501974333662389,1.854276234799243,1.94609331196927,1.8679804624395167,82,True
42,f10,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,1.866247700883987,1.9083841506471024,2.0412471269039396,82,False
43,f1,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.2911657382597659,0.0017852406376635934,0.01692525710553882,0.0027637074694057255,34,True
43,f1,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.15673623842429368,0.007669359272187377,0.03990800452834748,0.007669359272187377,100,True
43,f1,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.2103076669957223,0.0020065928593852576,0.021033785038409716,0.0027176208318548,34,True
43,f1,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.13530766699572228,0.009568391868131274,0.03446690044663054,0.013006307873280441,62,True
43,f1,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.034211500493583416,0.2101539046840465,0.23663945004661033,0.2123290682409672,34,True
43,f1,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.13530766699572228,0.2131021946985671,0.2349954661219678,0.216048584260205,83,True
43,f1,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.14086322255127784,0.21005802371717514,0.2350004072836105,0.2127186175673566,56,True
43,f1,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.1408632225512778,0.2143363617360592,0.23658677681963494,0.22114583073144264,43,True
43,f1,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.0974288791169344,0.8215971107178546,0.8582836579769215,0.8250229387207234,98,True
43,f1,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.12376920545726074,0.8258661516803376,0.8763137206118158,0.8466178854095175,87,True
43,f1,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.07697433366238894,0.8224204090681482,0.8581669913961533,0.8271938483131692,26,True
43,f1,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.08629483382691674,0.8252777416021266,0.8759263443185928,0.8647242125044478,32,False
43,f2,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.2936410003290556,0.01142303566844698,0.05106075106069763,0.0130909685828188,60,True
43,f2,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.4186410003290556,0.049293484915285665,0.06787107738250113,0.05657914219463759,95,True
43,f2,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.2936410003290556,0.00830403937799658,0.05149259885891955,0.009808729472074737,83,True
43,f2,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.2103076669957223,0.03392715508395687,0.06998371281363863,0.04413974120658129,41,True
43,f2,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.08629483382691674,0.19086731478888938,0.23280076555749205,0.20327228608917683,92,True
43,f2,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.25197433366238897,0.22322029953307293,0.24075378287345806,0.2624997683662049,20,False
43,f2,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.08629483382691674,0.17998633922097532,0.23407567149781167,0.19049156227327407,63,True
43,f2,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.6509871668311944,0.20608391739586565,0.24108337658516904,0.21015602905065456,65,True
43,f2,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.08629483382691674,0.6789519939016788,0.7590384546746599,0.6813698001998536,87,True
43,f2,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.6884871668311945,0.7333068543292106,0.784780372647529,0.744199016309799,87,True
43,f2,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.08629483382691674,0.6795437941525845,0.7541268832506017,0.6853362353558236,63,True
43,f2,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.2936410003290556,0.7068089671591495,0.7740083910683369,0.7153741273474186,50,True
43,f3,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.5634871668311945,0.031060458388813633,0.09016712770817127,0.0350550129573713,85,True
43,f3,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.2529615004935834,0.15353087018778983,0.17466278984508615,0.17553075862691758,45,False
43,f3,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.4831300239740516,0.013590491198478862,0.09132888112613495,0.017077011977659262,50,True
43,f3,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.2529615004935834,0.10268851199207153,0.17395107995005363,0.14180697215364335,62,True
43,f3,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.5015151515151515,0.6105091127943485,0.7640573610650733,0.6369200215694752,75,True
43,f3,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.2529615004935834,0.7367329207506585,0.7822228188210345,0.7470674502088669,55,True
43,f3,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.56875,0.6035626524306358,0.7614073880175327,0.6240857440106412,66,True
43,f3,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.2529615004935834,0.6877142184592308,0.7813603966794116,0.7241254607413677,58,True
43,f3,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.2974288791169344,2.343559118027383,2.5246962182065276,2.35548901431104,92,True
43,f3,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.2529615004935834,2.4616713359000837,2.4990575998387436,2.503816402973013,11,False
43,f3,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.2529615004935834,2.322404609081593,2.533700505469708,2.347468955719725,35,True
43,f3,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.2529615004935834,2.4045793642389013,2.4981839466602245,2.4483409371781857,55,False
43,f4,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.26962816716025007,0.02798704119359559,0.10605324388660015,0.030428900918427933,77,True
43,f4,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.4029615004935834,0.15880522433113545,0.20217310954281625,0.18026761710643768,78,True
43,f4,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.36768861937667463,0.016241784197615183,0.10681963216592656,0.021228026222199835,84,True
43,f4,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.4029615004935834,0.1112390012341611,0.1983220415546539,0.14870984994984687,94,True
43,f4,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.5737144395584672,0.659589521745418,0.8343418880980066,0.6844971652360673,58,True
43,f4,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.4029615004935834,0.7924716234841245,0.8498729695665076,0.7984824393023836,55,True
43,f4,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.44225700810103574,0.6559055057611871,0.8332275995548736,0.677042932586467,58,True
43,f4,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.4029615004935834,0.7580910172868283,0.8488591858681213,0.7856778236145668,93,True
43,f4,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.4029615004935834,2.5333498297853674,2.7319762085346464,2.5590503152380597,46,True
43,f4,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.2039486673247779,2.6540797872746245,2.7231777576690024,2.7131227901641357,91,False
43,f4,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.45371443955846724,2.5164010030158024,2.7428611123815494,2.551300492692501,46,True
43,f4,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.2039486673247779,2.616424648051566,2.7249748440499,2.682785746899057,34,False
43,f5,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.7509871668311945,0.002831044313349226,0.010641955022521793,0.0033739731780827995,58,True
43,f5,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.501974333662389,0.0199560016155877,0.04998191559013534,0.020584187450561117,22,True
43,f5,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.7509871668311945,0.00302454754660659,0.010721417569971465,0.004174723770429796,92,True
43,f5,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,0.016228002149294665,0.05097467906059737,0.01819793854225823,94,True
43,f5,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.7509871668311945,0.11928828028922385,0.14393731396883092,0.1310069502351132,75,True
43,f5,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.7509871668311945,0.14322520649813592,0.16568288397281727,0.1724097858718101,50,False
43,f5,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.7509871668311945,0.12053146918720388,0.14414178484931905,0.12909936516525897,75,True
43,f5,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,0.1354740651998114,0.16688461482841918,0.14672361036881487,94,True
43,f5,ms_base_n1p0,1.0,adam,0.0,False,base,small,1.0,0.4680211328445597,0.5238568754272258,0.4741526934060645,75,True
43,f5,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.501974333662389,0.4841599293211673,0.5423497522765017,0.4994453432712149,98,True
43,f5,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,1.0,0.46894467130620426,0.5230164045983172,0.473022404820361,75,True
43,f5,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,0.4855787608217686,0.5432399777655906,0.48965083538217746,77,True
43,f6,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.5009871668311945,0.008035961053076577,0.15274781741677446,0.011303959127039985,51,True
43,f6,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.501974333662389,0.16201278266120464,0.5275407804453627,1.0467226372120229,43,False
43,f6,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.5247966906407182,0.008716190853057073,0.15277760436243198,0.013861183820173461,23,True
43,f6,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.4186410003290556,0.22335372262812675,0.5326674260357593,0.6194532085606392,6,False
43,f6,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.5259871668311945,2.8814047955452127,3.4085447433147023,2.961827127223319,34,True
43,f6,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.501974333662389,2.975603203824226,3.47541532871571,3.617888623095573,24,False
43,f6,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.41864100032905555,2.870301732357512,3.3866100362006653,2.9592073762670474,29,True
43,f6,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,2.9264322760257313,3.4808881713988935,3.7891079846848834,78,False
43,f6,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.501974333662389,11.322744126015522,11.883281134544536,12.216870520977263,10,False
43,f6,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.501974333662389,11.254071626257389,11.992785920488073,11.521586575406664,29,True
43,f6,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.4186410003290556,11.30367681827951,11.857280345673257,12.064349823809685,10,False
43,f6,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,11.271448764395206,11.957032609493174,11.68368443022383,24,False
43,f7,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.2529615004935834,0.00403173139536793,0.027162101634956422,0.006199596348178989,26,True
43,f7,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.501974333662389,0.03014829917315473,0.10773807930502485,0.07767607129000603,46,True
43,f7,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.2529615004935834,0.004513055801966247,0.027675832502860973,0.00621649114652834,20,True
43,f7,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,0.03182932098415938,0.10537679168455144,0.055615898578407916,25,True
43,f7,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.501974333662389,1.0174059766404173,1.0544699233897188,1.0254556447901624,56,False
43,f7,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.2529615004935834,1.0343042016029358,1.07493080103651,1.1272453481846667,91,False
43,f7,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.41864100032905555,1.0195225940105763,1.0557868664569043,1.028247943583955,86,False
43,f7,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,1.0326209112684777,1.075645407463642,1.1634146095590387,91,False
43,f7,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.2529615004935834,4.01953479837864,4.240924830132342,4.145570676377479,9,False
43,f7,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.501974333662389,4.0378707063959,4.128818801108827,4.118913521157935,46,False
43,f7,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.501974333662389,4.01792629728926,4.25004787394341,4.11322576948937,17,True
43,f7,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.2529615004935834,4.047798567629875,4.144823850469386,4.169864682441062,24,False
43,f8,ms_base_n0p0,0.0,adam,0.0,False,base,small,1.0,0.004431216479675409,0.03627786785364151,0.005354433818323973,57,True
43,f8,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.6458333333333333,0.06883559453281317,0.1189786229837448,0.07523459295167569,28,True
43,f8,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,1.0,0.0055412120294777,0.036727528979486605,0.005689564349248688,57,True
43,f8,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.6791666666666667,0.03658114724416048,0.1182415654209066,0.047019805422330155,65,True
43,f8,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.6791666666666667,0.9912757182374914,1.1271955326516578,1.007769521880657,80,True
43,f8,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.6220238095238095,1.0260960656277678,1.1037100198421073,1.1258691771233336,66,False
43,f8,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.6791666666666667,0.9962409512793764,1.1257337002044028,1.0184382212922929,92,True
43,f8,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.4801538334978611,1.0380575257412932,1.105337121385209,1.1678789847708764,39,False
43,f8,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.5,3.9172158748545547,4.18432860425178,3.942475856618678,43,True
43,f8,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.4426538334978611,3.945070857697345,4.196542633340714,4.004781568304021,48,True
43,f8,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.31973716683119446,3.9400147174267057,4.182809127138016,3.9778977581795227,28,True
43,f8,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.4801538334978611,3.953221506260811,4.190223090192105,3.9670160526924945,48,True
43,f9,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.5759871668311944,0.010388038765163497,0.02837292414079321,0.014327797553244424,69,True
43,f9,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.501974333662389,0.03379138265835478,0.057239271502228496,0.04968338025773459,47,True
43,f9,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.501974333662389,0.011975383876446397,0.028305377256362996,0.01430784294659153,55,True
43,f9,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,0.034068726875046466,0.05559002326682527,0.06054753469342881,65,False
43,f9,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.501974333662389,0.4146914345786927,0.45653699005537846,0.42095027990797734,89,True
43,f9,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.501974333662389,0.4340479846330399,0.46719306136699434,0.5044321122955768,78,False
43,f9,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.5947371668311945,0.4150025270720746,0.4579319567122358,0.42331978805521703,89,True
43,f9,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,0.4327968771153308,0.46471197332473513,0.46865594862623416,89,False
43,f9,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.501974333662389,1.6020282240624124,1.6911384222355295,1.6106820924484984,33,True
43,f9,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.501974333662389,1.6167201869031216,1.7490892803415339,1.6167201869031216,100,True
43,f9,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.501974333662389,1.6062783839854788,1.704741895198822,1.609935921557406,64,True
43,f9,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,1.6194915099346892,1.7518220226815406,1.6243211766506762,4,True
43,f10,ms_base_n0p0,0.0,adam,0.0,False,base,small,1.0,0.0029730253142027305,0.042050649392160966,0.0036801020540495185,75,True
43,f10,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.7509871668311945,0.030042818351153362,0.10988359074009225,0.036986763113515175,36,True
43,f10,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,1.0,0.0035913623299727096,0.04223021133703754,0.0044144870307137995,75,True
43,f10,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.6884871668311945,0.019960344947398977,0.10875986579884873,0.03406601920327608,81,True
43,f10,ms_base_n0p5,0.5,adam,0.0,False,base,small,1.0,0.4400867502740089,0.5306310796357215,0.4482189635647104,92,True
43,f10,ms_dp_n0p5,0.5,adam,0.2,False,dropout,small,0.7509871668311945,0.47107735529859013,0.5470753698907,0.5039580641908848,98,True
43,f10,ms_wd_n0p5,0.5,adam,0.0,True,weight_decay,small,0.7509871668311945,0.4404715122060573,0.5297929159504302,0.4510982020738277,92,True
43,f10,ms_dpwd_n0p5,0.5,adam,0.2,True,dropout+weight_decay,small,0.6081300239740516,0.47012718307211043,0.5488255245888487,0.5026680833481728,60,True
43,f10,ms_base_n1p0,1.0,adam,0.0,False,base,small,0.7509871668311945,1.7534232786361208,1.8568195852827518,1.7605505496897595,39,True
43,f10,ms_dp_n1p0,1.0,adam,0.2,False,dropout,small,0.501974333662389,1.8019381507914116,1.8679513221091413,1.8208234043831522,36,False
43,f10,ms_wd_n1p0,1.0,adam,0.0,True,weight_decay,small,0.7509871668311945,1.751202235830591,1.8584229946136475,1.7600685408774843,39,True
43,f10,ms_dpwd_n1p0,1.0,adam,0.2,True,dropout+weight_decay,small,0.501974333662389,1.7816453157587255,1.8481266650747745,1.8322306110503825,36,False
44,f1,ms_base_n0p0,0.0,adam,0.0,False,base,small,0.19840290509096037,0.0021680998306305324,0.010200447125479262,0.0032956228180332703,61,True
44,f1,ms_dp_n0p0,0.0,adam,0.2,False,dropout,small,0.13076221245026773,0.007648921839179511,0.0169961311794976,0.008660135255690584,66,True
44,f1,ms_wd_n0p0,0.0,adam,0.0,True,weight_decay,small,0.22697433366238895,0.0023328920880808157,0.01060359395961178,0.004246845331161897,44,True
44,f1,ms_dpwd_n0p0,0.0,adam,0.2,True,dropout+weight_decay,small,0.1408632225512778,0.009297443831220586,0.018063611499568883,0.010124428831833475,58,True
44,f1,ms_base_n0p5,0.5,adam,0.0,False,base,small,0.30932050016452783,0.2223274476350622,0.2413255310756095,0.22805670442733358,88,True
