function_name,experiment_name,noise,optimizer,dropout,weight_decay,auroc,precision,recall,num_gt,num_detected,num_exact_matched,num_superset_matched_unique,num_matched,matched_pairs,best_epoch,val_loss,success
f2,0.2_sgd,0.2,sgd,0.0,False,0.75,0.75,0.75,4,8,3,1,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 3.87800669670105}, {'gt': frozenset({2, 7}), 'nid': frozenset({2, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 5.396927833557129}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 5.53101921081543}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 2.340772867202759}]",99,0.034902527928352356,True
f2,0.2_adam_dp,0.2,adam,0.2,False,0.4791666666666667,0.6666666666666666,0.5,4,15,2,2,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 18.26401138305664}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 10.974384307861328}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 16.42235565185547}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 1.0213332176208496}]",94,0.07892148196697235,True
f2,0.2_adam_wd,0.2,adam,0.0,True,0.22916666666666666,0.16666666666666666,0.25,4,14,1,3,4,"[{'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.7535527348518372}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 1.2771329879760742}, {'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3, 4, 5, 7, 9}), 'match_type': 'superset', 'extra_features': 4, 'strength': 0.03507145121693611}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 0.029655277729034424}]",29,0.1361859291791916,True
f2,0.2_adam_dp_wd,0.2,adam,0.2,True,0.0,0.0,0.0,4,1,0,1,1,"[{'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 1.8062949038721854e-06}]",42,0.7308986186981201,True
f2,0.2_sgd_dp,0.2,sgd,0.2,False,0.5,0.6666666666666666,0.5,4,9,2,2,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 15.052389144897461}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 15.347548484802246}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 13.618510246276855}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 2.599569797515869}]",90,0.055564865469932556,True
f2,0.2_sgd_dp_wd,0.2,sgd,0.2,True,0.0,0.0,0.0,4,1,0,1,1,"[{'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 0.2808448076248169}]",2,0.7301220297813416,True
f2,0.5_adam,0.5,adam,0.0,False,0.5,0.5,0.5,4,13,2,2,4,"[{'gt': frozenset({2, 7}), 'nid': frozenset({2, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 5.9846038818359375}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 4.215847492218018}, {'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 0.40320679545402527}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 0.21716167032718658}]",84,0.19048714637756348,True
f2,0.5_sgd,0.5,sgd,0.0,False,0.5,0.6666666666666666,0.5,4,8,2,1,3,"[{'gt': frozenset({2, 7}), 'nid': frozenset({2, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 7.189964771270752}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 10.795084953308105}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 4.069159984588623}]",71,0.18939095735549927,True
f2,0.5_adam_dp,0.5,adam,0.2,False,0.4444444444444444,0.6666666666666666,0.5,4,12,2,2,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 24.34147834777832}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 14.736451148986816}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 26.711551666259766}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 2.3383381366729736}]",28,0.21275027096271515,True
f2,0.5_adam_wd,0.5,adam,0.0,True,0.22916666666666666,0.2,0.25,4,13,1,3,4,"[{'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.8146200776100159}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 1.3632135391235352}, {'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3, 4, 5, 9}), 'match_type': 'superset', 'extra_features': 3, 'strength': 0.05224182829260826}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 4, 'strength': 0.03192901983857155}]",27,0.28255414962768555,True
f2,0.5_adam_dp_wd,0.5,adam,0.2,True,0.0,0.0,0.0,4,7,0,1,1,"[{'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 0.0013795923441648483}]",1,0.8526966571807861,True
f2,0.5_sgd_dp,0.5,sgd,0.2,False,0.45,0.6666666666666666,0.5,4,9,2,2,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 8.264742851257324}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 16.071109771728516}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 15.850691795349121}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 2.76945161819458}]",94,0.20114511251449585,True
f2,0.5_sgd_dp_wd,0.5,sgd,0.2,True,0.0,0.0,0.0,4,1,0,1,1,"[{'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 2.1683716773986816}]",1,0.8753559589385986,True
f2,1.0_adam,1.0,adam,0.0,False,0.75,0.75,0.75,4,18,3,1,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 11.172798156738281}, {'gt': frozenset({2, 7}), 'nid': frozenset({2, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 8.3226957321167}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 6.445405006408691}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 0.8177198171615601}]",99,0.718303382396698,True
f2,1.0_sgd,1.0,sgd,0.0,False,0.25,0.5,0.25,4,4,1,1,2,"[{'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 13.32562255859375}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 9.778058052062988}]",60,0.729554295539856,True
f2,1.0_adam_dp,1.0,adam,0.2,False,0.4642857142857143,0.5,0.5,4,9,2,2,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 44.526451110839844}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 20.161405563354492}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 33.71837615966797}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 3.8146746158599854}]",67,0.7557998299598694,True
f2,1.0_adam_wd,1.0,adam,0.0,True,0.2222222222222222,0.2,0.25,4,10,1,3,4,"[{'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.7701795101165771}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 1.3298107385635376}, {'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3, 4, 6, 7, 9}), 'match_type': 'superset', 'extra_features': 4, 'strength': 0.07083047181367874}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 0.059937987476587296}]",12,0.8149503469467163,True
f2,1.0_adam_dp_wd,1.0,adam,0.2,True,0.0,0.0,0.0,4,15,0,4,4,"[{'gt': frozenset({3, 5}), 'nid': frozenset({9, 3, 4, 5}), 'match_type': 'superset', 'extra_features': 2, 'strength': 0.00320480577647686}, {'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3, 4, 5, 9}), 'match_type': 'superset', 'extra_features': 3, 'strength': 0.0029697674326598644}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 3, 4, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 4, 'strength': 0.002142562298104167}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 9}), 'match_type': 'superset', 'extra_features': 6, 'strength': 0.002664026105776429}]",1,1.3777720928192139,True
f2,1.0_sgd_dp,1.0,sgd,0.2,False,0.5,0.6666666666666666,0.5,4,6,2,2,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 13.64008617401123}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 14.358865737915039}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 11.103277206420898}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 4.454864025115967}]",92,0.7316281199455261,True
f2,1.0_sgd_dp_wd,1.0,sgd,0.2,True,0.0,0.0,0.0,4,1,0,1,1,"[{'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 0.3879939019680023}]",2,1.4061915874481201,True
f2,base_sgd_dp,0.0,sgd,0.2,False,0.4583333333333333,0.5,0.5,4,16,2,2,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 4.498046875}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 14.594901084899902}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 14.104196548461914}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 1.690609335899353}]",96,0.021775199100375175,True
f2,base_sgd_wd,0.0,sgd,0.0,True,0.2222222222222222,0.2,0.25,4,11,1,3,4,"[{'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.8172791004180908}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 1.2707748413085938}, {'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3, 4, 5, 7, 9}), 'match_type': 'superset', 'extra_features': 4, 'strength': 0.02947787567973137}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 0.009135444648563862}]",53,0.09851103276014328,True
f2,base_sgd_dp_wd,0.0,sgd,0.2,True,0.21875,0.25,0.25,4,9,1,2,3,"[{'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.6984900236129761}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 1.073927640914917}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 0.051584888249635696}]",64,0.17813950777053833,True
f2,base_sgd_dp,0.0,adam,0.2,False,0.4583333333333333,0.5,0.5,4,16,2,2,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 4.498046875}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 14.594901084899902}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 14.104196548461914}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 1.690609335899353}]",96,0.021775199100375175,True
f2,base_sgd_wd,0.0,adam,0.0,True,0.2222222222222222,0.2,0.25,4,11,1,3,4,"[{'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.8172791004180908}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 1.2707748413085938}, {'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3, 4, 5, 7, 9}), 'match_type': 'superset', 'extra_features': 4, 'strength': 0.02947787567973137}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 0.009135444648563862}]",53,0.09851103276014328,True
f2,base_sgd_dp_wd,0.0,adam,0.2,True,0.21875,0.25,0.25,4,9,1,2,3,"[{'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.6984900236129761}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 1.073927640914917}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 0.051584888249635696}]",64,0.17813950777053833,True
f2,0.1_sgd_wd,0.1,sgd,0.0,True,0.0,0.0,0.0,4,1,0,1,1,"[{'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 1.735895037651062}]",1,0.7044445872306824,True
f2,0.2_sgd_wd,0.2,sgd,0.0,True,0.22727272727272727,0.16666666666666666,0.25,4,13,1,3,4,"[{'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.8204047679901123}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 1.2737360000610352}, {'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3, 4, 7, 9}), 'match_type': 'superset', 'extra_features': 3, 'strength': 0.019588559865951538}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 0.006173381116241217}]",57,0.12652240693569183,True
f2,0.5_sgd_wd,0.5,sgd,0.0,True,0.0,0.0,0.0,4,1,0,1,1,"[{'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 1.5940022468566895}]",1,0.8798114657402039,True
f2,1.0_sgd_wd,1.0,sgd,0.0,True,0.21428571428571427,0.25,0.25,4,9,1,3,4,"[{'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.8300726413726807}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 1.2653874158859253}, {'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3, 4, 5, 7, 9}), 'match_type': 'superset', 'extra_features': 4, 'strength': 0.06145426630973816}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 0.028791533783078194}]",80,0.7997812032699585,True
