function_name,experiment_name,noise,optimizer,dropout,weight_decay,auroc,precision,recall,num_gt,num_detected,num_exact_matched,num_superset_matched_unique,num_matched,matched_pairs,best_epoch,val_loss,success
f9,0.2_sgd,0.2,sgd,0.0,False,0.5,0.6666666666666666,0.5,4,8,2,1,3,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 6.258744239807129}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 5.013715744018555}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 5, 'strength': 1.9903688430786133}]",98,0.07685549557209015,True
f9,0.2_adam_dp,0.2,adam,0.2,False,0.5,0.6666666666666666,0.5,4,12,2,1,3,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 61.809242248535156}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 51.44733810424805}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 5, 'strength': 3.5479326248168945}]",47,0.10628730803728104,True
f9,0.2_adam_wd,0.2,adam,0.0,True,0.5,0.5,0.5,4,11,2,2,4,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.201498508453369}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.7995221018791199}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 9, 10}), 'match_type': 'superset', 'extra_features': 3, 'strength': 0.19331319630146027}, {'gt': frozenset({8, 6, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 7, 'strength': 0.06864280253648758}]",100,0.18708902597427368,True
f9,0.2_adam_dp_wd,0.2,adam,0.2,True,0.5,0.5,0.5,4,15,2,2,4,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.3269095420837402}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.43943318724632263}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 9, 10}), 'match_type': 'superset', 'extra_features': 3, 'strength': 0.06808927655220032}, {'gt': frozenset({8, 6, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 7, 'strength': 0.06633343547582626}]",65,0.2693580389022827,True
f9,0.2_sgd_dp,0.2,sgd,0.2,False,0.5,1.0,0.5,4,9,2,1,3,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 26.5767879486084}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 14.774184226989746}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 5, 'strength': 2.9546079635620117}]",84,0.08746051788330078,True
f9,0.2_sgd_dp_wd,0.2,sgd,0.2,True,0.5,0.6666666666666666,0.5,4,9,2,2,4,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.113776445388794}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.5432321429252625}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 9, 10}), 'match_type': 'superset', 'extra_features': 3, 'strength': 0.05775352194905281}, {'gt': frozenset({8, 6, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 7, 'strength': 0.024625523015856743}]",46,0.2141929715871811,True
f9,0.5_adam,0.5,adam,0.0,False,0.5,1.0,0.5,4,15,2,1,3,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 12.698752403259277}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 8.344176292419434}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 5, 'strength': 0.42442551255226135}]",84,0.4302263855934143,True
f9,0.5_sgd,0.5,sgd,0.0,False,0.5,0.6666666666666666,0.5,4,3,2,1,3,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 9.46117115020752}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 7.528995990753174}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 5, 'strength': 7.264693260192871}]",56,0.43282878398895264,True
f9,0.5_adam_dp,0.5,adam,0.2,False,0.5,1.0,0.5,4,11,2,1,3,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 127.93949890136719}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 99.9224853515625}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 5, 'strength': 8.674493789672852}]",48,0.45442095398902893,True
f9,0.5_adam_wd,0.5,adam,0.0,True,0.5,0.5,0.5,4,15,2,2,4,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.1720528602600098}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.6651700735092163}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 9, 10}), 'match_type': 'superset', 'extra_features': 3, 'strength': 0.2030220776796341}, {'gt': frozenset({8, 6, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 7, 'strength': 0.047775398939847946}]",57,0.5392982959747314,True
f9,0.5_adam_dp_wd,0.5,adam,0.2,True,0.5,1.0,0.5,4,12,2,1,3,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.1146769523620605}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.3167637884616852}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 5, 'strength': 0.08558755367994308}]",58,0.6173559427261353,True
f9,0.5_sgd_dp,0.5,sgd,0.2,False,0.5,1.0,0.5,4,8,2,1,3,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 22.02935028076172}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 11.510599136352539}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 5, 'strength': 2.8928706645965576}]",99,0.43116480112075806,True
f9,0.5_sgd_dp_wd,0.5,sgd,0.2,True,0.5,0.6666666666666666,0.5,4,10,2,2,4,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.039579391479492}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.5705363154411316}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6}), 'match_type': 'superset', 'extra_features': 1, 'strength': 0.14320577681064606}, {'gt': frozenset({8, 6, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 7, 'strength': 0.04112495854496956}]",81,0.5552007555961609,True
f9,1.0_adam,1.0,adam,0.0,False,0.5,1.0,0.5,4,11,2,1,3,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 25.251983642578125}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 15.198850631713867}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 5, 'strength': 2.436103105545044}]",38,1.6792278289794922,True
f9,1.0_sgd,1.0,sgd,0.0,False,0.0,0.0,0.0,4,1,0,1,1,"[{'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 5, 'strength': 14.96175765991211}]",15,1.6676877737045288,True
f9,1.0_adam_dp,1.0,adam,0.2,False,0.5,0.6666666666666666,0.5,4,9,2,1,3,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 244.5569305419922}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 175.4068145751953}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 5, 'strength': 36.79010772705078}]",49,1.7078179121017456,True
f9,1.0_adam_wd,1.0,adam,0.0,True,0.5,1.0,0.5,4,10,2,2,4,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.115446090698242}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.7523735165596008}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 9, 10}), 'match_type': 'superset', 'extra_features': 3, 'strength': 0.1661689281463623}, {'gt': frozenset({8, 6, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 7, 'strength': 0.09825350344181061}]",29,1.7748490571975708,True
f9,1.0_adam_dp_wd,1.0,adam,0.2,True,0.25,1.0,0.25,4,10,1,3,4,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.165081024169922}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10, 5, 6}), 'match_type': 'superset', 'extra_features': 2, 'strength': 0.11459098756313324}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 4, 'strength': 0.09987898170948029}, {'gt': frozenset({8, 6, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 7, 'strength': 0.08841080963611603}]",49,1.8815209865570068,True
f9,1.0_sgd_dp,1.0,sgd,0.2,False,0.5,0.6666666666666666,0.5,4,3,2,1,3,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 32.340267181396484}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 12.394095420837402}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 5, 'strength': 11.663444519042969}]",42,1.6723045110702515,True
f9,1.0_sgd_dp_wd,1.0,sgd,0.2,True,0.5,1.0,0.5,4,9,2,2,4,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.1469316482543945}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.5791426301002502}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6}), 'match_type': 'superset', 'extra_features': 1, 'strength': 0.09140853583812714}, {'gt': frozenset({8, 6, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 7, 'strength': 0.06475866585969925}]",89,1.7891302108764648,True
f9,base_sgd_dp,0.0,sgd,0.2,False,0.5,1.0,0.5,4,7,2,1,3,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 24.391870498657227}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 11.820446014404297}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 5, 'strength': 2.6277904510498047}]",90,0.019869258627295494,True
f9,base_sgd_wd,0.0,sgd,0.0,True,0.5,0.6666666666666666,0.5,4,9,2,2,4,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.015974283218384}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.801784098148346}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6}), 'match_type': 'superset', 'extra_features': 1, 'strength': 0.1445494294166565}, {'gt': frozenset({8, 6, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 7, 'strength': 0.018526460975408554}]",85,0.09895823150873184,True
f9,base_sgd_dp_wd,0.0,sgd,0.2,True,0.5,0.5,0.5,4,11,2,2,4,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.210092306137085}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.5463265180587769}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6}), 'match_type': 'superset', 'extra_features': 1, 'strength': 0.04442739859223366}, {'gt': frozenset({8, 6, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 7, 'strength': 0.020277895033359528}]",98,0.14309950172901154,True
f9,base_sgd_dp,0.0,adam,0.2,False,0.5,1.0,0.5,4,7,2,1,3,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 24.391870498657227}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 11.820446014404297}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 5, 'strength': 2.6277904510498047}]",90,0.019869258627295494,True
f9,base_sgd_wd,0.0,adam,0.0,True,0.5,0.6666666666666666,0.5,4,9,2,2,4,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.015974283218384}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.801784098148346}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6}), 'match_type': 'superset', 'extra_features': 1, 'strength': 0.1445494294166565}, {'gt': frozenset({8, 6, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 7, 'strength': 0.018526460975408554}]",85,0.09895823150873184,True
f9,base_sgd_dp_wd,0.0,adam,0.2,True,0.5,0.5,0.5,4,11,2,2,4,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.210092306137085}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.5463265180587769}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6}), 'match_type': 'superset', 'extra_features': 1, 'strength': 0.04442739859223366}, {'gt': frozenset({8, 6, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 7, 'strength': 0.020277895033359528}]",98,0.14309950172901154,True
f9,0.1_sgd_wd,0.1,sgd,0.0,True,0.5,0.6666666666666666,0.5,4,8,2,2,4,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.892809271812439}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.767967164516449}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 9, 10}), 'match_type': 'superset', 'extra_features': 3, 'strength': 0.10251796990633011}, {'gt': frozenset({8, 6, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 7, 'strength': 0.019644619897007942}]",94,0.11501350998878479,True
f9,0.2_sgd_wd,0.2,sgd,0.0,True,0.5,0.5,0.5,4,12,2,2,4,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.9843188524246216}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.833217978477478}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6}), 'match_type': 'superset', 'extra_features': 1, 'strength': 0.08140905201435089}, {'gt': frozenset({8, 6, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 7, 'strength': 0.018344368785619736}]",69,0.16245068609714508,True
f9,0.5_sgd_wd,0.5,sgd,0.0,True,0.5,0.5,0.5,4,11,2,2,4,"[{'gt': frozenset({5, 6}), 'nid': frozenset({5, 6}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.9987812042236328}, {'gt': frozenset({9, 10}), 'nid': frozenset({9, 10}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.7589256763458252}, {'gt': frozenset({1, 2, 3, 4, 5}), 'nid': frozenset({1, 2, 3, 4, 5, 6}), 'match_type': 'superset', 'extra_features': 1, 'strength': 0.20628885924816132}, {'gt': frozenset({8, 6, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 7, 'strength': 0.044824473559856415}]",31,0.5068816542625427,True
