epoch,function_name,experiment,noise,optimizer,dropout,weight_decay,model_size,val_loss,auprc,auprc_full,auroc,auroc_full,success,error,checkpoint_path
45.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.026081645861268044,0.3392857142857143,0.08629483382691674,0.225,0.6204162537165511,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0045.pt
46.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.032718461006879807,0.3014705882352941,0.08629483382691674,0.23076923076923078,0.6193012884043607,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0046.pt
47.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.05299824848771095,0.3557692307692308,0.08629483382691674,0.2222222222222222,0.6204162537165511,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0047.pt
48.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.03960256278514862,0.29166666666666663,0.08629483382691674,0.23214285714285715,0.6189296333002974,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0048.pt
49.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.06065646559000015,0.2708333333333333,0.06546150049358342,0.20833333333333334,0.6190535183349851,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0049.pt
50.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.03440779075026512,0.2598039215686274,0.06546150049358342,0.21153846153846154,0.6190535183349851,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0050.pt
51.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.0664544627070427,0.3392857142857143,0.08629483382691674,0.225,0.6204162537165511,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0051.pt
52.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.08751189708709717,0.3557692307692308,0.08629483382691674,0.2222222222222222,0.6204162537165511,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0052.pt
53.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.03917410597205162,0.3557692307692308,0.08629483382691674,0.2222222222222222,0.6204162537165511,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0053.pt
54.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.024842355400323868,0.3392857142857143,0.08629483382691674,0.225,0.6204162537165511,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0054.pt
55.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.04814901575446129,0.325,0.08629483382691674,0.22727272727272727,0.6196729435084242,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0055.pt
56.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.04618522897362709,0.3014705882352941,0.08629483382691674,0.23076923076923078,0.6189296333002974,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0056.pt
57.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.03564392775297165,0.3392857142857143,0.08629483382691674,0.225,0.6196729435084242,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0057.pt
58.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.04272603988647461,0.3014705882352941,0.08629483382691674,0.23076923076923078,0.6193012884043607,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0058.pt
59.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.0366118960082531,0.2708333333333333,0.06546150049358342,0.20833333333333334,0.6190535183349851,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0059.pt
60.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.04232984036207199,0.325,0.08629483382691674,0.22727272727272727,0.6200445986124876,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0060.pt
61.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.05250367149710655,0.3014705882352941,0.08629483382691674,0.23076923076923078,0.6189296333002974,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0061.pt
62.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.03744871914386749,0.3557692307692308,0.08629483382691674,0.2222222222222222,0.6207879088206145,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0062.pt
63.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.04457539692521095,0.3125,0.08629483382691674,0.22916666666666666,0.6196729435084242,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0063.pt
64.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.03607955947518349,0.3014705882352941,0.08629483382691674,0.23076923076923078,0.6193012884043607,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0064.pt
65.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.0534030944108963,0.3125,0.08629483382691674,0.22916666666666666,0.6193012884043607,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0065.pt
66.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.08728821575641632,0.3014705882352941,0.08629483382691674,0.23076923076923078,0.6189296333002974,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0066.pt
67.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.04681244120001793,0.325,0.08629483382691674,0.22727272727272727,0.6196729435084242,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0067.pt
68.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.052430640906095505,0.375,0.08629483382691674,0.21875,0.6204162537165511,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0068.pt
69.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.07411331683397293,0.3557692307692308,0.08629483382691674,0.2222222222222222,0.6204162537165511,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0069.pt
70.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.05549706891179085,0.3557692307692308,0.08629483382691674,0.2222222222222222,0.6200445986124876,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0070.pt
71.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.04670017957687378,0.3125,0.08629483382691674,0.22916666666666666,0.6189296333002974,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0071.pt
72.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.06120073050260544,0.3557692307692308,0.08629483382691674,0.2222222222222222,0.6200445986124876,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0072.pt
73.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.0841926783323288,0.3557692307692308,0.08629483382691674,0.2222222222222222,0.6204162537165511,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0073.pt
74.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.03904657065868378,0.3557692307692308,0.08629483382691674,0.2222222222222222,0.6204162537165511,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0074.pt
75.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.0321575328707695,0.3125,0.08629483382691674,0.22916666666666666,0.6193012884043607,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0075.pt
76.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.06322602927684784,0.28289473684210525,0.08629483382691674,0.23333333333333334,0.617814667988107,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0076.pt
77.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.07137299329042435,0.3125,0.08629483382691674,0.22916666666666666,0.6189296333002974,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0077.pt
78.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.05621371418237686,0.3125,0.08629483382691674,0.22916666666666666,0.6189296333002974,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0078.pt
79.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.0644710436463356,0.3014705882352941,0.08629483382691674,0.23076923076923078,0.6185579781962339,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0079.pt
80.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.05371134728193283,0.2833333333333333,0.06546150049358342,0.20454545454545453,0.6190535183349851,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0080.pt
81.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.06105692312121391,0.325,0.08629483382691674,0.22727272727272727,0.6193012884043607,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0081.pt
82.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.05069388821721077,0.28289473684210525,0.08629483382691674,0.23333333333333334,0.617814667988107,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0082.pt
83.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.042274415493011475,0.3392857142857143,0.08629483382691674,0.225,0.6200445986124876,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0083.pt
84.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.04538582265377045,0.22916666666666666,0.05296150049358342,0.19642857142857142,0.6176907829534193,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0084.pt
85.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.06015019118785858,0.2598039215686274,0.06546150049358342,0.21153846153846154,0.6183102081268583,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0085.pt
86.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.07122625410556793,0.2833333333333333,0.06546150049358342,0.20454545454545453,0.6194251734390486,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0086.pt
87.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.06280528008937836,0.2833333333333333,0.06546150049358342,0.20454545454545453,0.6194251734390486,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0087.pt
88.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.0486268475651741,0.325,0.08629483382691674,0.22727272727272727,0.6200445986124876,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0088.pt
89.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.04261491075158119,0.3141025641025641,0.06546150049358342,0.19444444444444445,0.6205401387512388,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0089.pt
90.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.06761617958545685,0.325,0.08629483382691674,0.22727272727272727,0.6200445986124876,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0090.pt
91.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.05180397257208824,0.375,0.08629483382691674,0.21875,0.6211595639246779,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0091.pt
92.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.06130124256014824,0.2598039215686274,0.06546150049358342,0.21153846153846154,0.6190535183349851,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0092.pt
93.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.08134740591049194,0.2767857142857143,0.05296150049358342,0.175,0.6199207135777998,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0093.pt
94.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.04679310694336891,0.2767857142857143,0.05296150049358342,0.175,0.6195490584737364,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0094.pt
95.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.07556159794330597,0.2767857142857143,0.05296150049358342,0.175,0.6199207135777998,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0095.pt
96.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.05020907521247864,0.2833333333333333,0.06546150049358342,0.20454545454545453,0.619796828543112,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0096.pt
97.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.06269191950559616,0.3333333333333333,0.06546150049358342,0.1875,0.6205401387512388,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0097.pt
98.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.04524531215429306,0.2708333333333333,0.06546150049358342,0.20833333333333334,0.6194251734390486,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0098.pt
99.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.062070563435554504,0.3392857142857143,0.08629483382691674,0.225,0.6204162537165511,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0099.pt
100.0,f1,dropout_p0.5,0.0,adam,0.5,False,small,0.08336961269378662,0.325,0.08629483382691674,0.22727272727272727,0.6200445986124876,True,,snapshots_probe/small/f1/dropout_p0.5/epoch_0100.pt
1.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.01882769726216793,0.3125,0.04462816716025008,0.15625,0.6200445986124876,True,,snapshots_probe/small/f1/wd_lam0/epoch_0001.pt
2.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.008218522183597088,0.5340659340659341,0.2497245405685682,0.5555555555555556,0.8694251734390485,True,,snapshots_probe/small/f1/wd_lam0/epoch_0002.pt
3.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.015061757527291775,0.548051948051948,0.2497245405685682,0.5,0.8696729435084242,True,,snapshots_probe/small/f1/wd_lam0/epoch_0003.pt
4.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.013632375746965408,0.8214285714285714,0.3331300239740516,0.75,0.8712834489593656,True,,snapshots_probe/small/f1/wd_lam0/epoch_0004.pt
5.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0037577247712761164,0.7329545454545454,0.31973716683119446,0.736111111111111,0.8700445986124875,True,,snapshots_probe/small/f1/wd_lam0/epoch_0005.pt
6.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.004632481839507818,0.8,0.3331300239740516,0.75,0.8705401387512388,True,,snapshots_probe/small/f1/wd_lam0/epoch_0006.pt
7.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0039523751474916935,0.7954545454545454,0.31646335730738495,0.75,0.8700445986124876,True,,snapshots_probe/small/f1/wd_lam0/epoch_0007.pt
8.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.004556048195809126,0.7833333333333333,0.31646335730738495,0.75,0.8690535183349851,True,,snapshots_probe/small/f1/wd_lam0/epoch_0008.pt
9.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0053870114497840405,0.78125,0.31646335730738495,0.75,0.8688057482656095,True,,snapshots_probe/small/f1/wd_lam0/epoch_0009.pt
10.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.00293991737999022,0.774390243902439,0.31646335730738495,0.75,0.8676907829534193,True,,snapshots_probe/small/f1/wd_lam0/epoch_0010.pt
11.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0027758488431572914,0.7763157894736842,0.39979669064071827,0.75,0.8688057482656095,True,,snapshots_probe/small/f1/wd_lam0/epoch_0011.pt
12.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.003038253867998719,0.79,0.39979669064071827,0.75,0.8704162537165511,True,,snapshots_probe/small/f1/wd_lam0/epoch_0012.pt
13.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0033115940168499947,0.7844827586206897,0.3997966906407182,0.75,0.8699207135777997,True,,snapshots_probe/small/f1/wd_lam0/epoch_0013.pt
14.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.003920054994523525,0.71875,0.3864038334978611,0.7410714285714286,0.8693012884043607,True,,snapshots_probe/small/f1/wd_lam0/epoch_0014.pt
15.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0020832631271332502,0.6857142857142857,0.3759871668311945,0.7291666666666666,0.8695490584737363,True,,snapshots_probe/small/f1/wd_lam0/epoch_0015.pt
16.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0055350554175674915,0.6833333333333333,0.3759871668311945,0.7307692307692307,0.8693012884043608,True,,snapshots_probe/small/f1/wd_lam0/epoch_0016.pt
17.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.002656599972397089,0.6884615384615385,0.3759871668311945,0.7272727272727272,0.869796828543112,True,,snapshots_probe/small/f1/wd_lam0/epoch_0017.pt
18.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.004433989990502596,0.682258064516129,0.3759871668311945,0.7314814814814814,0.869177403369673,True,,snapshots_probe/small/f1/wd_lam0/epoch_0018.pt
19.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.00238528149202466,0.6844827586206896,0.37598716683119443,0.7300000000000001,0.8694251734390485,True,,snapshots_probe/small/f1/wd_lam0/epoch_0019.pt
20.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.002103466307744384,0.6934782608695652,0.3759871668311945,0.7236842105263157,0.8701684836471754,True,,snapshots_probe/small/f1/wd_lam0/epoch_0020.pt
21.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.00348208611831069,0.6976190476190476,0.30932050016452783,0.7205882352941176,0.8699207135777998,True,,snapshots_probe/small/f1/wd_lam0/epoch_0021.pt
22.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.002281917491927743,0.6004901960784313,0.3009871668311945,0.673076923076923,0.8701684836471754,True,,snapshots_probe/small/f1/wd_lam0/epoch_0022.pt
23.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0023654755204916,0.5608465608465608,0.29416898501301264,0.6956521739130435,0.8686818632309217,True,,snapshots_probe/small/f1/wd_lam0/epoch_0023.pt
24.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.004237623419612646,0.5916666666666667,0.2843205001645278,0.6875,0.8695490584737364,True,,snapshots_probe/small/f1/wd_lam0/epoch_0024.pt
25.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.005704564042389393,0.5972222222222222,0.2926538334978611,0.6785714285714286,0.8701684836471755,True,,snapshots_probe/small/f1/wd_lam0/epoch_0025.pt
26.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.002331632189452648,0.6166666666666667,0.3030705001645278,0.703125,0.8701684836471755,True,,snapshots_probe/small/f1/wd_lam0/epoch_0026.pt
27.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0028846438508480787,0.5776315789473685,0.2911657382597659,0.6833333333333333,0.8700445986124876,True,,snapshots_probe/small/f1/wd_lam0/epoch_0027.pt
28.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0031396071426570415,0.5776315789473685,0.2911657382597659,0.6833333333333333,0.8700445986124876,True,,snapshots_probe/small/f1/wd_lam0/epoch_0028.pt
29.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0022764839231967926,0.6166666666666667,0.3030705001645278,0.703125,0.8701684836471755,True,,snapshots_probe/small/f1/wd_lam0/epoch_0029.pt
30.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.003148827236145735,0.5416666666666666,0.2724157382597659,0.6875,0.8688057482656094,True,,snapshots_probe/small/f1/wd_lam0/epoch_0030.pt
31.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.002134796231985092,0.5726190476190476,0.2911657382597659,0.6911764705882353,0.869796828543112,True,,snapshots_probe/small/f1/wd_lam0/epoch_0031.pt
32.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.00388827221468091,0.5684782608695652,0.2911657382597659,0.6973684210526315,0.8695490584737363,True,,snapshots_probe/small/f1/wd_lam0/epoch_0032.pt
33.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0036335207987576723,0.5704545454545454,0.2911657382597659,0.6944444444444444,0.8696729435084243,True,,snapshots_probe/small/f1/wd_lam0/epoch_0033.pt
34.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0021706935949623585,0.5704545454545454,0.2911657382597659,0.6944444444444444,0.8696729435084243,True,,snapshots_probe/small/f1/wd_lam0/epoch_0034.pt
35.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0043646362610161304,0.5704545454545454,0.2911657382597659,0.6944444444444444,0.8696729435084243,True,,snapshots_probe/small/f1/wd_lam0/epoch_0035.pt
36.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0020969032775610685,0.5726190476190476,0.2911657382597659,0.6911764705882353,0.869796828543112,True,,snapshots_probe/small/f1/wd_lam0/epoch_0036.pt
37.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.004234792664647102,0.5726190476190476,0.28074907159309925,0.6911764705882353,0.8694251734390486,True,,snapshots_probe/small/f1/wd_lam0/epoch_0037.pt
38.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.004137880634516478,0.5704545454545454,0.2911657382597659,0.6944444444444444,0.8696729435084243,True,,snapshots_probe/small/f1/wd_lam0/epoch_0038.pt
39.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.002281614113599062,0.5684782608695652,0.2911657382597659,0.6973684210526315,0.8695490584737363,True,,snapshots_probe/small/f1/wd_lam0/epoch_0039.pt
40.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0031551558058708906,0.5776315789473685,0.2911657382597659,0.6833333333333333,0.8700445986124876,True,,snapshots_probe/small/f1/wd_lam0/epoch_0040.pt
41.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.004372468683868647,0.5726190476190476,0.2911657382597659,0.6911764705882353,0.869796828543112,True,,snapshots_probe/small/f1/wd_lam0/epoch_0041.pt
42.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0024071638472378254,0.575,0.2911657382597659,0.6875,0.8699207135777998,True,,snapshots_probe/small/f1/wd_lam0/epoch_0042.pt
43.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.004865438677370548,0.5776315789473685,0.28074907159309925,0.6833333333333333,0.8696729435084242,True,,snapshots_probe/small/f1/wd_lam0/epoch_0043.pt
44.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0022220173850655556,0.5704545454545454,0.28074907159309925,0.6944444444444444,0.8693012884043607,True,,snapshots_probe/small/f1/wd_lam0/epoch_0044.pt
45.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0025575505569577217,0.5476190476190477,0.2807490715930992,0.6764705882352942,0.8695490584737364,True,,snapshots_probe/small/f1/wd_lam0/epoch_0045.pt
46.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0027158691082149744,0.5684782608695652,0.2911657382597659,0.6973684210526315,0.8695490584737363,True,,snapshots_probe/small/f1/wd_lam0/epoch_0046.pt
47.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0025404440239071846,0.5776315789473685,0.2911657382597659,0.6833333333333333,0.8700445986124876,True,,snapshots_probe/small/f1/wd_lam0/epoch_0047.pt
48.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0021874234080314636,0.5684782608695652,0.2911657382597659,0.6973684210526315,0.8695490584737363,True,,snapshots_probe/small/f1/wd_lam0/epoch_0048.pt
49.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.00342597090639174,0.5704545454545454,0.2911657382597659,0.6944444444444444,0.8696729435084243,True,,snapshots_probe/small/f1/wd_lam0/epoch_0049.pt
50.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.003543630475178361,0.5776315789473685,0.2911657382597659,0.6833333333333333,0.8700445986124876,True,,snapshots_probe/small/f1/wd_lam0/epoch_0050.pt
51.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.003180243307724595,0.5666666666666667,0.2911657382597659,0.7000000000000001,0.8694251734390486,True,,snapshots_probe/small/f1/wd_lam0/epoch_0051.pt
52.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.002279066713526845,0.6496212121212122,0.31646335730738495,0.7222222222222221,0.8701684836471755,True,,snapshots_probe/small/f1/wd_lam0/epoch_0052.pt
53.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.006787394173443317,0.6222222222222222,0.30307050016452775,0.6964285714285715,0.870416253716551,True,,snapshots_probe/small/f1/wd_lam0/epoch_0053.pt
54.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.001984428847208619,0.6083333333333333,0.3030705001645278,0.7125,0.8696729435084242,True,,snapshots_probe/small/f1/wd_lam0/epoch_0054.pt
55.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0020458612125366926,0.7309782608695652,0.39979669064071827,0.7368421052631579,0.8707879088206144,True,,snapshots_probe/small/f1/wd_lam0/epoch_0055.pt
56.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.002025347203016281,0.7351190476190477,0.3997966906407182,0.7352941176470588,0.8710356788899901,True,,snapshots_probe/small/f1/wd_lam0/epoch_0056.pt
57.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0018684001406654716,0.6567982456140351,0.31646335730738495,0.7166666666666667,0.8705401387512388,True,,snapshots_probe/small/f1/wd_lam0/epoch_0057.pt
58.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0027265120297670364,0.6101449275362318,0.3030705001645278,0.7105263157894737,0.8697968285431119,True,,snapshots_probe/small/f1/wd_lam0/epoch_0058.pt
59.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0027435331139713526,0.7375,0.39979669064071827,0.734375,0.8711595639246779,True,,snapshots_probe/small/f1/wd_lam0/epoch_0059.pt
60.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0023300987668335438,0.7401315789473684,0.39979669064071827,0.7333333333333333,0.8712834489593657,True,,snapshots_probe/small/f1/wd_lam0/epoch_0060.pt
61.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0022832213435322046,0.7351190476190477,0.3997966906407182,0.7352941176470588,0.8710356788899901,True,,snapshots_probe/small/f1/wd_lam0/epoch_0061.pt
62.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0026657951530069113,0.7351190476190477,0.3997966906407182,0.7352941176470588,0.8710356788899901,True,,snapshots_probe/small/f1/wd_lam0/epoch_0062.pt
63.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.005131686106324196,0.7430555555555556,0.39979669064071827,0.7321428571428571,0.8714073339940535,True,,snapshots_probe/small/f1/wd_lam0/epoch_0063.pt
64.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.002248176606371999,0.7351190476190477,0.4176538334978611,0.7352941176470588,0.8714073339940536,True,,snapshots_probe/small/f1/wd_lam0/epoch_0064.pt
65.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.002169096376746893,0.7329545454545454,0.3997966906407182,0.736111111111111,0.8709117938553024,True,,snapshots_probe/small/f1/wd_lam0/epoch_0065.pt
66.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0033895375672727823,0.7401315789473684,0.4176538334978611,0.7333333333333333,0.871655104063429,True,,snapshots_probe/small/f1/wd_lam0/epoch_0066.pt
67.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0023286615032702684,0.7329545454545454,0.4176538334978611,0.736111111111111,0.8712834489593657,True,,snapshots_probe/small/f1/wd_lam0/epoch_0067.pt
68.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.002174410969018936,0.5219298245614035,0.22697433366238895,0.48333333333333334,0.7447968285431119,True,,snapshots_probe/small/f1/wd_lam0/epoch_0068.pt
69.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.002552366117015481,0.7401315789473684,0.4176538334978611,0.7333333333333333,0.871655104063429,True,,snapshots_probe/small/f1/wd_lam0/epoch_0069.pt
70.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.002482167910784483,0.6517857142857143,0.3759871668311945,0.7205882352941175,0.8711595639246779,True,,snapshots_probe/small/f1/wd_lam0/epoch_0070.pt
71.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.001890893909148872,0.6541666666666667,0.3759871668311945,0.71875,0.8712834489593656,True,,snapshots_probe/small/f1/wd_lam0/epoch_0071.pt
72.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0027741421945393085,0.6441666666666666,0.3759871668311945,0.726190476190476,0.8706640237859266,True,,snapshots_probe/small/f1/wd_lam0/epoch_0072.pt
73.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.002025939989835024,0.6517857142857143,0.3759871668311945,0.7205882352941175,0.8711595639246779,True,,snapshots_probe/small/f1/wd_lam0/epoch_0073.pt
74.0,f1,wd_lam0,0.0,adam,0.0,False,small,0.0028375377878546715,0.7351190476190477,0.3997966906407182,0.7352941176470588,0.8710356788899901,True,,snapshots_probe/small/f1/wd_lam0/epoch_0074.pt
