epoch,auroc,auprc,function,experiment,noise,optimizer,dropout,weight_decay,model_size
1,0.0,0.4,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
2,0.0,0.4,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
3,0.0,0.4,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
4,0.25,0.7375,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
5,0.25,0.7375,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
6,0.25,0.7375,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
7,0.5,0.8666666666666667,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
8,0.5,0.8666666666666667,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
9,0.75,0.94375,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
10,0.75,0.94375,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
11,0.75,0.94375,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
12,0.75,0.94375,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
13,0.75,0.94375,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
14,0.75,0.94375,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
15,0.75,0.94375,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
16,0.75,0.94375,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
17,0.75,0.94375,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
18,0.75,0.94375,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
19,0.75,0.94375,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
20,0.75,0.94375,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
21,0.75,0.94375,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
22,0.75,0.94375,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
23,0.75,0.94375,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
24,0.75,0.94375,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
25,0.75,0.94375,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
26,1.0,1.0,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
27,1.0,1.0,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
28,1.0,1.0,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
29,1.0,1.0,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
30,1.0,1.0,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
31,1.0,1.0,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
32,1.0,1.0,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
33,1.0,1.0,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
34,1.0,1.0,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
35,1.0,1.0,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
36,1.0,1.0,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
37,1.0,1.0,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
38,1.0,1.0,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
39,1.0,1.0,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
40,1.0,1.0,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
41,1.0,1.0,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
42,1.0,1.0,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
43,1.0,1.0,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
44,1.0,1.0,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
45,1.0,1.0,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
46,1.0,1.0,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
47,1.0,1.0,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
48,1.0,1.0,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
49,1.0,1.0,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
50,1.0,1.0,f8,0.1_sgd_dp_wd,0.1,sgd,0.2,True,small
