epoch,auroc,auprc,function,experiment,noise,optimizer,dropout,weight_decay,model_size
1,0.25,0.625,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
2,0.25,0.7375,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
3,0.25,0.625,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
4,0.25,0.5125,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
5,0.25,0.5580357142857143,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
6,0.25,0.4535714285714286,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
7,0.25,0.4535714285714286,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
8,0.25,0.43323863636363635,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
9,0.25,0.4535714285714286,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
10,0.25,0.4535714285714286,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
11,0.25,0.41666666666666663,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
12,0.25,0.43323863636363635,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
13,0.25,0.41666666666666663,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
14,0.25,0.4028846153846154,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
15,0.25,0.4028846153846154,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
16,0.32142857142857145,0.45301226551226553,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
17,0.25,0.39123376623376627,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
18,0.35,0.41220238095238093,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
19,0.3333333333333333,0.42148476523476525,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
20,0.25,0.4028846153846154,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
21,0.25,0.39123376623376627,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
22,0.25,0.43323863636363635,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
23,0.25,0.4028846153846154,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
24,0.35,0.41220238095238093,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
25,0.32142857142857145,0.45301226551226553,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
26,0.32142857142857145,0.45301226551226553,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
27,0.25,0.39123376623376627,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
28,0.25,0.43323863636363635,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
29,0.25,0.41666666666666663,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
30,0.25,0.41666666666666663,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
31,0.25,0.4028846153846154,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
32,0.25,0.43323863636363635,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
33,0.25,0.4028846153846154,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
34,0.25,0.4028846153846154,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
35,0.25,0.4028846153846154,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
36,0.25,0.39123376623376627,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
37,0.25,0.4028846153846154,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
38,0.25,0.41666666666666663,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
39,0.25,0.4535714285714286,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
40,0.25,0.41666666666666663,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
41,0.25,0.41666666666666663,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
42,0.25,0.41666666666666663,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
43,0.25,0.39123376623376627,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
44,0.25,0.4028846153846154,f3,1.0_sgd_dp_wd,1.0,sgd,0.2,True,small
