epoch,auroc,auprc,function,experiment,noise,optimizer,dropout,weight_decay,model_size
1,0.0,0.3333333333333333,f1,0.2_adam_wd,0.2,adam,0.0,True,small
2,0.0,0.3333333333333333,f1,0.2_adam_wd,0.2,adam,0.0,True,small
3,0.0,0.2222222222222222,f1,0.2_adam_wd,0.2,adam,0.0,True,small
4,0.0,0.15384615384615385,f1,0.2_adam_wd,0.2,adam,0.0,True,small
5,0.0,0.125,f1,0.2_adam_wd,0.2,adam,0.0,True,small
6,0.0,0.14285714285714285,f1,0.2_adam_wd,0.2,adam,0.0,True,small
7,0.2222222222222222,0.2153846153846154,f1,0.2_adam_wd,0.2,adam,0.0,True,small
8,0.23214285714285715,0.17083333333333334,f1,0.2_adam_wd,0.2,adam,0.0,True,small
9,0.22916666666666666,0.18509615384615385,f1,0.2_adam_wd,0.2,adam,0.0,True,small
10,0.25,0.35238486842105265,f1,0.2_adam_wd,0.2,adam,0.0,True,small
11,0.25,0.3650210084033614,f1,0.2_adam_wd,0.2,adam,0.0,True,small
12,0.25,0.43323863636363635,f1,0.2_adam_wd,0.2,adam,0.0,True,small
13,0.25,0.39123376623376627,f1,0.2_adam_wd,0.2,adam,0.0,True,small
14,0.25,0.34705882352941175,f1,0.2_adam_wd,0.2,adam,0.0,True,small
15,0.25,0.3650210084033614,f1,0.2_adam_wd,0.2,adam,0.0,True,small
16,0.25,0.39123376623376627,f1,0.2_adam_wd,0.2,adam,0.0,True,small
17,0.25,0.3650210084033614,f1,0.2_adam_wd,0.2,adam,0.0,True,small
18,0.35,0.41220238095238093,f1,0.2_adam_wd,0.2,adam,0.0,True,small
19,0.25,0.38125,f1,0.2_adam_wd,0.2,adam,0.0,True,small
20,0.25,0.38125,f1,0.2_adam_wd,0.2,adam,0.0,True,small
21,0.32142857142857145,0.3690025252525253,f1,0.2_adam_wd,0.2,adam,0.0,True,small
22,0.3333333333333333,0.3642403133502205,f1,0.2_adam_wd,0.2,adam,0.0,True,small
23,0.375,0.39732142857142855,f1,0.2_adam_wd,0.2,adam,0.0,True,small
