function_name,experiment_name,noise,optimizer,dropout,weight_decay,auroc,precision,recall,auprc,auroc_full,precision_full,recall_full,auprc_full,num_gt,num_detected,num_exact_matched,num_superset_matched_unique,num_matched,matched_pairs,best_epoch,val_loss,success,model_size
f10,0.1_adam,0.1,adam,0.0,False,1.0,1.0,0.75,1.0,1.0,0.5,1.0,1.0,4,8,4,0,4,"[{'gt': frozenset({3, 5, 7}), 'nid': frozenset({3, 5, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.7438445091247559}, {'gt': frozenset({9, 7}), 'nid': frozenset({9, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 4.681659698486328}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 3.8003134727478027}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 7.4256463050842285}]",99,0.022251278162002563,True,big
f10,0.1_adam_dp,0.1,adam,0.2,False,0.5833333333333334,1.0,0.5,0.7714285714285714,0.8741328047571854,0.5,0.75,0.7004935834155972,4,6,3,1,4,"[{'gt': frozenset({9, 7}), 'nid': frozenset({9, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 17.979684829711914}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 53.36221694946289}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 83.30519104003906}, {'gt': frozenset({3, 5, 7}), 'nid': frozenset({1, 2, 3, 5, 7}), 'match_type': 'superset', 'extra_features': 2, 'strength': 27.74888801574707}]",21,0.056545596569776535,True,big
f10,0.1_adam_dp_wd,0.1,adam,0.2,True,0.7,0.6666666666666666,0.5,0.7795138888888888,0.8741328047571854,0.375,0.75,0.7244519167489305,4,8,3,1,4,"[{'gt': frozenset({9, 7}), 'nid': frozenset({9, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 12.278096199035645}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 38.5163688659668}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 52.05681228637695}, {'gt': frozenset({3, 5, 7}), 'nid': frozenset({1, 2, 3, 5, 7}), 'match_type': 'superset', 'extra_features': 2, 'strength': 18.90349006652832}]",36,0.0576966255903244,True,big
f10,0.1_adam_wd,0.1,adam,0.0,True,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,4,20,4,0,4,"[{'gt': frozenset({3, 5, 7}), 'nid': frozenset({3, 5, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.402148723602295}, {'gt': frozenset({9, 7}), 'nid': frozenset({9, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 3.4468491077423096}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.425262212753296}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 5.038234233856201}]",55,0.022563669830560684,True,big
f10,0.1_sgd,0.1,sgd,0.0,False,0.9166666666666666,0.75,0.75,0.8660714285714286,0.9985133795837463,0.2222222222222222,1.0,0.8416666666666667,4,18,4,0,4,"[{'gt': frozenset({3, 5, 7}), 'nid': frozenset({3, 5, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.225338101387024}, {'gt': frozenset({9, 7}), 'nid': frozenset({9, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.7520313262939453}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 3.7357165813446045}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 5.912132263183594}]",98,0.022890450432896614,True,big
f10,0.1_sgd_dp,0.1,sgd,0.2,False,0.75,1.0,0.5,0.8197115384615384,0.8738850346878098,0.25,0.75,0.7817435834155972,4,12,3,1,4,"[{'gt': frozenset({3, 5, 7}), 'nid': frozenset({3, 5, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 4.5847578048706055}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 14.711658477783203}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 19.995195388793945}, {'gt': frozenset({9, 7}), 'nid': frozenset({1, 2, 9, 7}), 'match_type': 'superset', 'extra_features': 2, 'strength': 1.876273512840271}]",100,0.03146000951528549,True,big
f10,0.1_sgd_dp_wd,0.1,sgd,0.2,True,0.75,1.0,0.5,0.8329545454545455,0.8741328047571854,0.3,0.75,0.7879935834155972,4,10,3,1,4,"[{'gt': frozenset({3, 5, 7}), 'nid': frozenset({3, 5, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 4.539440631866455}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 11.39069652557373}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 16.57878303527832}, {'gt': frozenset({9, 7}), 'nid': frozenset({1, 2, 9, 7}), 'match_type': 'superset', 'extra_features': 2, 'strength': 1.9137022495269775}]",99,0.03183877840638161,True,big
f10,0.1_sgd_wd,0.1,sgd,0.0,True,0.5357142857142857,0.6666666666666666,0.5,0.655871212121212,0.8722745292368682,0.2727272727272727,0.75,0.5998622702842841,4,11,3,1,4,"[{'gt': frozenset({9, 7}), 'nid': frozenset({9, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.8805685043334961}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 4.232154369354248}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 3.6276016235351562}, {'gt': frozenset({3, 5, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 7, 'strength': 0.807479739189148}]",100,0.024170583114027977,True,big
f10,0.2_adam,0.2,adam,0.0,False,1.0,1.0,1.0,1.0,1.0,0.26666666666666666,1.0,1.0,4,15,4,0,4,"[{'gt': frozenset({3, 5, 7}), 'nid': frozenset({3, 5, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.8136627674102783}, {'gt': frozenset({9, 7}), 'nid': frozenset({9, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 6.600763320922852}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 4.9064483642578125}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 9.8845796585083}]",100,0.07931945472955704,True,big
f10,0.2_adam_dp,0.2,adam,0.2,False,0.6666666666666666,1.0,0.5,0.8110119047619047,0.874380574826561,0.5,0.75,0.7400769167489305,4,6,3,1,4,"[{'gt': frozenset({9, 7}), 'nid': frozenset({9, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 28.519756317138672}, {'gt': frozenset({4, 5}), 'nid': frozenset({4, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 52.73270034790039}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 119.27920532226562}, {'gt': frozenset({3, 5, 7}), 'nid': frozenset({1, 2, 3, 5, 7}), 'match_type': 'superset', 'extra_features': 2, 'strength': 37.1053352355957}]",31,0.10587311536073685,True,big
