function_name,experiment_name,noise,optimizer,dropout,weight_decay,auroc,precision,recall,auprc,auroc_full,precision_full,recall_full,auprc_full,num_gt,num_detected,num_exact_matched,num_superset_matched_unique,num_matched,matched_pairs,best_epoch,val_loss,success,model_size
f3,0.1_adam,0.1,adam,0.0,False,0.75,1.0,0.75,0.8257575757575757,0.8715312190287413,0.15789473684210525,0.75,0.4639804255208604,4,19,3,1,4,"[{'gt': frozenset({3, 4}), 'nid': frozenset({3, 4}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.4625663757324219}, {'gt': frozenset({2, 3}), 'nid': frozenset({2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.0773696899414062}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 11.408846855163574}, {'gt': frozenset({8, 4, 5, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 0.08325886726379395}]",96,0.03535141795873642,True,big
f3,0.1_adam_dp,0.1,adam,0.2,False,0.25,0.2,0.25,0.35238486842105265,0.6194251734390486,0.0625,0.25,0.27491825024679173,4,16,1,2,3,"[{'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 144.02810668945312}, {'gt': frozenset({8, 4, 5, 7}), 'nid': frozenset({1, 2, 4, 5, 7, 8, 9}), 'match_type': 'superset', 'extra_features': 3, 'strength': 13.549556732177734}, {'gt': frozenset({3, 4}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 8, 'strength': 12.056381225585938}]",48,0.11696261912584305,True,big
f3,0.1_adam_dp_wd,0.1,adam,0.2,True,0.25,0.16666666666666666,0.25,0.39123376623376627,0.6212834489593657,0.09090909090909091,0.25,0.2855716593377008,4,11,1,1,2,"[{'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 101.2296371459961}, {'gt': frozenset({8, 4, 5, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 11.201197624206543}]",23,0.11340662091970444,True,big
f3,0.1_adam_wd,0.1,adam,0.0,True,1.0,1.0,0.25,1.0,0.9970267591674926,0.26666666666666666,1.0,0.6645833333333333,4,15,4,0,4,"[{'gt': frozenset({3, 4}), 'nid': frozenset({3, 4}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.4522706270217896}, {'gt': frozenset({8, 4, 5, 7}), 'nid': frozenset({8, 4, 5, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.0214779376983643}, {'gt': frozenset({2, 3}), 'nid': frozenset({2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 3.8792412281036377}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 32.57073974609375}]",81,0.03775698319077492,True,big
f3,0.1_sgd,0.1,sgd,0.0,False,0.9166666666666666,1.0,0.5,0.8708333333333332,0.9972745292368682,0.2857142857142857,1.0,0.5808531746031745,4,14,4,0,4,"[{'gt': frozenset({3, 4}), 'nid': frozenset({3, 4}), 'match_type': 'exact', 'extra_features': 0, 'strength': 5.602248191833496}, {'gt': frozenset({8, 4, 5, 7}), 'nid': frozenset({8, 4, 5, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 3.825127601623535}, {'gt': frozenset({2, 3}), 'nid': frozenset({2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.917649745941162}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 19.362598419189453}]",97,0.036500826478004456,True,big
f3,0.1_sgd_dp,0.1,sgd,0.2,False,0.25,0.3333333333333333,0.25,0.43323863636363635,0.6220267591674926,0.1111111111111111,0.25,0.29314741691345836,4,9,1,3,4,"[{'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 94.11553192138672}, {'gt': frozenset({2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'superset', 'extra_features': 1, 'strength': 6.164167404174805}, {'gt': frozenset({8, 4, 5, 7}), 'nid': frozenset({1, 2, 4, 5, 7, 8, 9}), 'match_type': 'superset', 'extra_features': 3, 'strength': 13.937119483947754}, {'gt': frozenset({3, 4}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 8, 'strength': 4.947242259979248}]",57,0.08327076584100723,True,big
f3,0.1_sgd_dp_wd,0.1,sgd,0.2,True,0.25,0.3333333333333333,0.25,0.4535714285714286,0.6216551040634292,0.1,0.25,0.2889807502467917,4,10,1,3,4,"[{'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 90.64437103271484}, {'gt': frozenset({2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'superset', 'extra_features': 1, 'strength': 10.032227516174316}, {'gt': frozenset({8, 4, 5, 7}), 'nid': frozenset({1, 2, 4, 5, 7, 8, 9}), 'match_type': 'superset', 'extra_features': 3, 'strength': 11.907140731811523}, {'gt': frozenset({3, 4}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 8, 'strength': 5.077549934387207}]",64,0.07766376435756683,True,big
f3,0.1_sgd_wd,0.1,sgd,0.0,True,0.75,1.0,0.5,0.8354166666666666,0.9970267591674926,0.4,1.0,0.5289186507936507,4,10,4,0,4,"[{'gt': frozenset({3, 4}), 'nid': frozenset({3, 4}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.67495596408844}, {'gt': frozenset({8, 4, 5, 7}), 'nid': frozenset({8, 4, 5, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 4.839960098266602}, {'gt': frozenset({2, 3}), 'nid': frozenset({2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.539546012878418}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 16.880420684814453}]",100,0.034808915108442307,True,big
f3,0.2_adam,0.2,adam,0.0,False,1.0,1.0,0.75,1.0,0.9967789890981169,0.2,1.0,0.5424242424242425,4,20,4,0,4,"[{'gt': frozenset({3, 4}), 'nid': frozenset({3, 4}), 'match_type': 'exact', 'extra_features': 0, 'strength': 3.904703140258789}, {'gt': frozenset({8, 4, 5, 7}), 'nid': frozenset({8, 4, 5, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.1327502727508545}, {'gt': frozenset({2, 3}), 'nid': frozenset({2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 4.648232936859131}, {'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 27.956876754760742}]",96,0.11144284904003143,True,big
f3,0.2_adam_dp,0.2,adam,0.2,False,0.25,0.2,0.25,0.34705882352941175,0.6190535183349851,0.058823529411764705,0.25,0.27353957377620347,4,17,1,1,2,"[{'gt': frozenset({1, 2}), 'nid': frozenset({1, 2}), 'match_type': 'exact', 'extra_features': 0, 'strength': 220.6520233154297}, {'gt': frozenset({8, 4, 5, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 14.015366554260254}]",93,0.203369140625,True,big
