function_name,experiment_name,noise,optimizer,dropout,weight_decay,auroc,precision,recall,auprc,auroc_full,precision_full,recall_full,auprc_full,num_gt,num_detected,num_exact_matched,num_superset_matched_unique,num_matched,matched_pairs,best_epoch,val_loss,success,model_size
f1,0.1_adam,0.1,adam,0.0,False,0.7272727272727273,0.3333333333333333,0.75,0.6717307692307692,0.8695490584737364,0.10344827586206896,0.75,0.2530079512316892,4,29,3,1,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 2.9538304805755615}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({8, 9, 10, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.9612932801246643}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.5063917636871338}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 3, 7}), 'match_type': 'superset', 'extra_features': 2, 'strength': 1.4017103910446167}]",25,0.010674463585019112,True,big
f1,0.1_adam_dp,0.1,adam,0.2,False,0.22727272727272727,0.2,0.25,0.19374999999999998,0.6196729435084242,0.07142857142857142,0.25,0.06993313119917266,4,14,1,3,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 17.915300369262695}, {'gt': frozenset({2, 7}), 'nid': frozenset({9, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 3.8991634845733643}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 4, 5, 7, 9}), 'match_type': 'superset', 'extra_features': 3, 'strength': 6.947181224822998}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 3, 4, 5, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 4, 'strength': 2.3408303260803223}]",41,0.02109409309923649,True,big
f1,0.1_adam_dp_wd,0.1,adam,0.2,True,0.234375,0.2,0.25,0.15955882352941178,0.617814667988107,0.05263157894736842,0.25,0.06288425901872152,4,19,1,3,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 13.440165519714355}, {'gt': frozenset({2, 7}), 'nid': frozenset({9, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 2.803706169128418}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({3, 4, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 2, 'strength': 1.9254789352416992}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 4, 5, 7, 9}), 'match_type': 'superset', 'extra_features': 3, 'strength': 5.145798206329346}]",26,0.023092223331332207,True,big
f1,0.1_adam_wd,0.1,adam,0.0,True,0.4807692307692308,0.25,0.5,0.4053571428571428,0.7413280475718533,0.06451612903225806,0.5,0.13616381813687803,4,31,2,2,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 3.1829075813293457}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({8, 9, 10, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.2331575155258179}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 4, 5}), 'match_type': 'superset', 'extra_features': 1, 'strength': 0.9913589358329773}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 3, 7}), 'match_type': 'superset', 'extra_features': 2, 'strength': 1.3054803609848022}]",85,0.010988017544150352,True,big
f1,0.1_sgd,0.1,sgd,0.0,False,0.0,0.0,0.0,0.2857142857142857,0.4975222993062438,0.0,0.0,0.0019743336623889436,4,5,0,1,1,"[{'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 1.5214377641677856}]",96,0.01198672316968441,True,big
f1,0.1_sgd_dp,0.1,sgd,0.2,False,0.15,0.0,0.0,0.2708333333333333,0.6220267591674926,0.14285714285714285,0.25,0.08630217881822028,4,7,1,2,3,"[{'gt': frozenset({2, 7}), 'nid': frozenset({2, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 3.9951744079589844}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 4, 5}), 'match_type': 'superset', 'extra_features': 1, 'strength': 7.413395404815674}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 2.901071071624756}]",94,0.016062449663877487,True,big
f1,0.1_sgd_dp_wd,0.1,sgd,0.2,True,0.21428571428571427,0.2,0.25,0.24573863636363635,0.6215312190287413,0.1111111111111111,0.25,0.08481408358012504,4,9,1,2,3,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 4.807560443878174}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 4, 5}), 'match_type': 'superset', 'extra_features': 1, 'strength': 3.5828702449798584}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 1.8409719467163086}]",98,0.01705102063715458,True,big
f1,0.1_sgd_wd,0.1,sgd,0.0,True,0.3888888888888889,0.5,0.5,0.2682109557109557,0.7460356788899901,0.16666666666666666,0.5,0.15515383349786113,4,12,2,1,3,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.8136377334594727}, {'gt': frozenset({2, 7}), 'nid': frozenset({2, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.5393719673156738}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 1.0814344882965088}]",94,0.012252778746187687,True,big
f1,0.2_adam,0.2,adam,0.0,False,0.4444444444444444,0.2857142857142857,0.5,0.3871212121212121,0.742814667988107,0.08695652173913043,0.5,0.12862907504375487,4,23,2,2,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 3.114748477935791}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({8, 9, 10, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 0.7942332625389099}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 4, 5}), 'match_type': 'superset', 'extra_features': 1, 'strength': 1.0393459796905518}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 3, 7}), 'match_type': 'superset', 'extra_features': 2, 'strength': 1.3418538570404053}]",73,0.03668772801756859,True,big
f1,0.2_adam_dp,0.2,adam,0.2,False,0.225,0.25,0.25,0.20373376623376624,0.6200445986124876,0.07692307692307693,0.25,0.07199357075961221,4,13,1,3,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 18.013057708740234}, {'gt': frozenset({2, 7}), 'nid': frozenset({9, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 4.895386219024658}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 4, 5, 7, 9}), 'match_type': 'superset', 'extra_features': 3, 'strength': 9.658835411071777}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 5, 'strength': 2.5728375911712646}]",73,0.04480639845132828,True,big
f1,0.2_adam_dp_wd,0.2,adam,0.2,True,0.23076923076923078,0.16666666666666666,0.25,0.17752100840336135,0.6189296333002974,0.0625,0.25,0.06658491691345837,4,16,1,3,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 9.215118408203125}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 4, 5}), 'match_type': 'superset', 'extra_features': 1, 'strength': 4.730160713195801}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({3, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 1, 'strength': 1.4027793407440186}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 3, 4, 7}), 'match_type': 'superset', 'extra_features': 3, 'strength': 4.415641784667969}]",31,0.048700638115406036,True,big
f1,0.2_adam_wd,0.2,adam,0.0,True,0.625,0.42857142857142855,0.75,0.3598214285714285,0.8700445986124876,0.15789473684210525,0.75,0.2251546679451028,4,19,3,1,4,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.9439773559570312}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({8, 9, 10, 7}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.0051813125610352}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.5700608491897583}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 1.2923996448516846}]",69,0.03755628690123558,True,big
f1,0.2_sgd,0.2,sgd,0.0,False,0.0,0.0,0.0,0.25,0.4975222993062438,0.0,0.0,0.0019743336623889436,4,5,0,1,1,"[{'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 2.1724746227264404}]",84,0.03726651147007942,True,big
f1,0.2_sgd_dp,0.2,sgd,0.2,False,0.21428571428571427,0.16666666666666666,0.25,0.24573863636363635,0.6211595639246779,0.1,0.25,0.08064741691345836,4,10,1,2,3,"[{'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 5.635604381561279}, {'gt': frozenset({2, 7}), 'nid': frozenset({1, 2, 7}), 'match_type': 'superset', 'extra_features': 1, 'strength': 3.644052267074585}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 2.990556001663208}]",88,0.041776228696107864,True,big
f1,0.2_sgd_dp_wd,0.2,sgd,0.2,True,0.0,0.0,0.0,0.16666666666666666,0.49454905847373637,0.0,0.0,0.0019743336623889436,4,11,0,3,3,"[{'gt': frozenset({3, 5}), 'nid': frozenset({3, 4, 5}), 'match_type': 'superset', 'extra_features': 1, 'strength': 2.7040929794311523}, {'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3, 4}), 'match_type': 'superset', 'extra_features': 1, 'strength': 2.4962594509124756}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 1.8433457612991333}]",97,0.041973404586315155,True,big
f1,0.2_sgd_wd,0.2,sgd,0.0,True,0.375,0.3333333333333333,0.5,0.32916666666666666,0.7462834489593657,0.2,0.5,0.14890383349786113,4,10,2,1,3,"[{'gt': frozenset({1, 2, 3}), 'nid': frozenset({1, 2, 3}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.3124198913574219}, {'gt': frozenset({3, 5}), 'nid': frozenset({3, 5}), 'match_type': 'exact', 'extra_features': 0, 'strength': 1.6214048862457275}, {'gt': frozenset({8, 9, 10, 7}), 'nid': frozenset({1, 2, 3, 4, 5, 6, 7, 8, 9, 10}), 'match_type': 'superset', 'extra_features': 6, 'strength': 0.9960551857948303}]",100,0.03767245262861252,True,big
